fitness sex f_coeff immGG id cohort
0 Female 0.0597381591796875 0.33154296875 341 1993
0 Female 0.048858642578125 0.3271484375 342 1993
0 Female 0.048858642578125 0.3271484375 343 1993
0 Female 0 0.79296875 344 1993
0 Male 0.0650482177734375 0.30712890625 345 1993
0 Female 0.056915283203125 0.373046875 346 1993
1 Male 0.03125 0.375 347 1993
0 Female 0.0957870483398438 0.2529296875 348 1993
0 Female 0.0341796875 0.56640625 349 1993
0 Female 0.122451782226562 0.32275390625 350 1993
0 Male 0.147552490234375 0.1533203125 351 1993
0 Female 0.0737762451171875 0.3603515625 352 1993
0 Male 0.12493896484375 0.2548828125 353 1993
0 Male 0.12493896484375 0.2548828125 354 1993
0 Male 0.152156829833984 0.43701171875 355 1993
0 Female 0.152156829833984 0.43701171875 356 1993
0 Female 0.107315063476562 0.25 357 1993
0 Male 0.0186843872070312 0.68505859375 358 1993
0 Male 0.0864410400390625 0.28662109375 359 1993
0 Female 0.020355224609375 0.5380859375 360 1993
0 Female 0 0.79296875 361 1993
0 Male 0.0233306884765625 0.5009765625 362 1993
0 Male 0.0548763275146484 0.40283203125 363 1993
0 Male 0.0233306884765625 0.5009765625 364 1993
0 Male 0.0233306884765625 0.5009765625 365 1993
0 Male 0.048492431640625 0.458984375 366 1993
0 Male 0.0211639404296875 0.498046875 367 1993
0 Male 0.0568084716796875 0.3662109375 368 1993
0 Female 0.0902481079101562 0.40380859375 369 1993
0 Male 0.0902481079101562 0.40380859375 370 1993
0 Male 0 0.4716796875 371 1993
0 Female 0.08282470703125 0.3779296875 372 1993
0 Female 0.0963134765625 0.46875 373 1993
0 Male 0.106719970703125 0.2724609375 374 1993
0 Female 0.0677947998046875 0.24951171875 375 1993
0 Female 0.0597381591796875 0.33154296875 376 1993
0 Female 0.048858642578125 0.3271484375 377 1993
0 Male 0.048858642578125 0.3271484375 378 1993
0 Male 0.0650482177734375 0.30712890625 379 1993
0 Female 0.0341796875 0.56640625 380 1993
0 Male 0.036407470703125 0.576171875 381 1993
0 Male 0.0957870483398438 0.2529296875 382 1993
0 Male 0.122451782226562 0.32275390625 383 1993
0 Female 0.147552490234375 0.1533203125 384 1993
0 Male 0.12493896484375 0.2548828125 385 1993
0 Female 0.0086517333984375 0.5341796875 386 1993
0 Female 0.0186843872070312 0.68505859375 387 1993
0 Male 0.0225982666015625 0.517578125 388 1993
0 Male 0 0.79296875 389 1993
0 Male 0.0233306884765625 0.5009765625 390 1993
0 Female 0.06591796875 0.5859375 391 1993
0 Female 0.048492431640625 0.458984375 392 1993
0 Female 0.0568084716796875 0.3662109375 393 1993
0 Male 0 0.4716796875 394 1993
0 Male 0.0107421875 0.4677734375 395 1993
0 Female 0.263671875 0.171875 396 1993
0 Male 0.048858642578125 0.3271484375 397 1993
0 Male 0.044464111328125 0.412109375 398 1993
0 Female 0.0957870483398438 0.2529296875 399 1993
0 Male 0.147552490234375 0.1533203125 400 1993
0 Male 0.152156829833984 0.43701171875 401 1993
0 Female 0.0086517333984375 0.5341796875 402 1993
0 Female 0.107315063476562 0.25 403 1993
16 Male 0.03564453125 0.52880859375 405 1994
29 Male 0.0239200592041016 0.580078125 406 1994
14 Male 0.056915283203125 0.373046875 407 1994
24 Male 0.056915283203125 0.373046875 408 1994
7 Male 0.0308990478515625 0.3916015625 409 1994
6 Male 0.0437221527099609 0.410400390625 410 1994
10 Male 0.0667877197265625 0.29150390625 411 1994
5 Male 0.0341796875 0.56640625 412 1994
2 Male 0.0892486572265625 0.36279296875 413 1994
8 Male 0.0653152465820312 0.3720703125 414 1994
8 Male 0.0931816101074219 0.57958984375 415 1994
5 Male 0.0696029663085938 0.2998046875 416 1994
4 Male 0.0608711242675781 0.44677734375 417 1994
6 Male 0.044464111328125 0.412109375 418 1994
23 Female 0.0233306884765625 0.5009765625 419 1994
20 Female 0.040802001953125 0.3759765625 420 1994
