survive sex ageCat f_coeff immGG id year
1 Male 6p 0.0239830017089844 0.44189453125 350 2002
0 Male 6p 0.0983409881591797 0.353759765625 361 2002
0 Male 6p 0.0511970520019531 0.41748046875 351 2002
1 Male 6p 0.0980720520019531 0.312255859375 341 2002
0 Male 6p 0.0579414367675781 0.32080078125 359 2002
1 Female 6p 0.0640792846679688 0.41943359375 374 2002
1 Male 3to5 0 0.688232421875 383 2002
0 Female 3to5 0.0708403587341309 0.37744140625 398 2002
1 Male 3to5 0.057708740234375 0.41796875 385 2002
1 Female 3to5 0.0744571685791016 0.444580078125 396 2002
1 Male 3to5 0.07391357421875 0.3330078125 419 2002
1 Male 3to5 0.0818996429443359 0.440185546875 421 2002
1 Male 3to5 0.110115051269531 0.45947265625 420 2002
0 Male 3to5 0.0722370147705078 0.455078125 418 2002
0 Male 3to5 0.0593023300170898 0.4736328125 422 2002
1 Male 3to5 0.0419259071350098 0.4898681640625 417 2002
1 Male 3to5 0 0.70660400390625 423 2002
1 Male 3to5 0.0737543106079102 0.403564453125 433 2002
1 Male 3to5 0.0633082389831543 0.4593505859375 434 2002
0 Female 3to5 0.114452362060547 0.357177734375 438 2002
0 Male 3to5 0.100512504577637 0.303955078125 435 2002
1 Female 3to5 0.105484008789062 0.44775390625 439 2002
0 Male 3to5 0.105484008789062 0.44775390625 436 2002
0 Male 2 0 0.71923828125 441 2002
1 Female 2 0.0402469635009766 0.5772705078125 447 2002
0 Female 6p 0.0667877197265625 0.29150390625 280 2002
0 Male 6p 0.127349853515625 0.2451171875 218 2002
1 Female 2 0.105484008789062 0.44775390625 449 2002
0 Male 2 0.0633082389831543 0.4593505859375 445 2002
1 Male 2 0.0846147537231445 0.434234619140625 442 2002
1 Male 2 0 0.708740234375 443 2002
1 Male 2 0.0419259071350098 0.4898681640625 444 2002
1 Female 2 0 0.71923828125 448 2002
1 Female 1 0.0747010707855225 0.37841796875 464 2002
0 Female 1 0.0819287300109863 0.40667724609375 461 2002
1 Female 1 0.0804681777954102 0.42352294921875 465 2002
0 Male 1 0.0804681777954102 0.42352294921875 452 2002
1 Female 1 0.0379910469055176 0.526123046875 474 2002
1 Female 1 0.105484008789062 0.44775390625 467 2002
0 Female 1 0.105484008789062 0.44775390625 468 2002
0 Female 1 0.0542196035385132 0.49041748046875 475 2002
1 Female 1 0.0542196035385132 0.49041748046875 471 2002
1 Female 1 0.0514075756072998 0.44482421875 470 2002
1 Female 1 0 0.660400390625 460 2002
1 Male 1 0.0419259071350098 0.4898681640625 453 2002
0 Female 1 0.0419259071350098 0.4898681640625 469 2002
0 Male 1 0.0419259071350098 0.4898681640625 455 2002
1 Female 1 0.0838794410228729 0.391082763671875 466 2002
1 Male 1 0.0600136518478394 0.4326171875 457 2002
1 Male 1 0.047682523727417 0.4686279296875 454 2002
1 Male 1 0.256876945495605 0.71923828125 459 2002
1 Female 1 0.0838794410228729 0.391082763671875 472 2002
0 Male 1 0.0826640725135803 0.451416015625 456 2002
1 Female 1 0.0826640725135803 0.451416015625 463 2002
1 Male 1 0.106948137283325 0.33056640625 458 2002
1 Female 1 0 0.660400390625 473 2002
0 Female 1 0 0.660400390625 462 2002
1 Male 6p 0.0239830017089844 0.44189453125 350 2003
0 Male 6p 0.0980720520019531 0.312255859375 341 2003
1 Female 6p 0.0640792846679688 0.41943359375 374 2003
1 Male 6p 0 0.688232421875 383 2003
0 Male 6p 0.057708740234375 0.41796875 385 2003
0 Female 6p 0.0744571685791016 0.444580078125 396 2003
0 Male 3to5 0.07391357421875 0.3330078125 419 2003
1 Male 3to5 0.0818996429443359 0.440185546875 421 2003
0 Male 3to5 0.110115051269531 0.45947265625 420 2003
0 Male 3to5 0.0419259071350098 0.4898681640625 417 2003
1 Male 3to5 0 0.70660400390625 423 2003
1 Male 3to5 0.0737543106079102 0.403564453125 433 2003
1 Male 3to5 0.0633082389831543 0.4593505859375 434 2003
0 Female 3to5 0.105484008789062 0.44775390625 439 2003
1 Female 3to5 0.0402469635009766 0.5772705078125 447 2003
0 Female 3to5 0.105484008789062 0.44775390625 449 2003
1 Male 3to5 0.0846147537231445 0.434234619140625 442 2003
1 Male 3to5 0 0.708740234375 443 2003
0 Male 3to5 0.0419259071350098 0.4898681640625 444 2003
1 Female 3to5 0 0.71923828125 448 2003
0 Female 2 0.0747010707855225 0.37841796875 464 2003
1 Female 2 0.0804681777954102 0.42352294921875 465 2003
0 Female 2 0.0379910469055176 0.526123046875 474 2003
0 Female 2 0.105484008789062 0.44775390625 467 2003
0 Female 2 0.0542196035385132 0.49041748046875 471 2003
0 Female 2 0.0514075756072998 0.44482421875 470 2003
1 Female 2 0 0.660400390625 460 2003
0 Male 2 0.0419259071350098 0.4898681640625 453 2003
0 Female 2 0.0838794410228729 0.391082763671875 466 2003
0 Male 2 0.0600136518478394 0.4326171875 457 2003
0 Female 1 0.0419259071350098 0.4898681640625 494 2003
1 Male 1 0.0335774421691895 0.58056640625 479 2003
1 Male 1 0 0.689208984375 477 2003
1 Male 1 0 0.689208984375 483 2003
1 Female 1 0.0535163879394531 0.49737548828125 491 2003
1 Male 1 0.0864404439926147 0.48175048828125 482 2003
0 Female 1 0.0373600721359253 0.547454833984375 495 2003
0 Male 1 0.0621376037597656 0.44903564453125 487 2003
1 Male 2 0.047682523727417 0.4686279296875 454 2003
1 Male 2 0.256876945495605 0.71923828125 459 2003
0 Female 2 0.0838794410228729 0.391082763671875 472 2003
1 Female 2 0.0826640725135803 0.451416015625 463 2003
1 Male 2 0.106948137283325 0.33056640625 458 2003
1 Male 1 0.0335774421691895 0.58056640625 476 2003
0 Female 1 0.0523055791854858 0.490142822265625 490 2003
1 Male 1 0.0392484664916992 0.55987548828125 485 2003
1 Male 1 0.0392484664916992 0.55987548828125 484 2003
1 Female 2 0 0.660400390625 473 2003
1 Female 1 0.0779668092727661 0.412322998046875 488 2003
0 Male 1 0.0864404439926147 0.48175048828125 486 2003
1 Male 1 0.0386239290237427 0.57513427734375 478 2003
1 Male 1 0.0670806169509888 0.474884033203125 480 2003
1 Female 1 0.0670806169509888 0.474884033203125 492 2003
0 Female 1 0.0641529783606529 0.419418334960938 489 2003
0 Female 1 0.0542196035385132 0.49041748046875 496 2003
1 Male 1 0.0542196035385132 0.49041748046875 481 2003
0 Female 1 0.0542196035385132 0.49041748046875 493 2003
1 Male 6p 0.0239830017089844 0.44189453125 350 2004
1 Female 6p 0.0640792846679688 0.41943359375 374 2004
0 Male 6p 0 0.688232421875 383 2004
1 Male 6p 0.0818996429443359 0.440185546875 421 2004
1 Male 6p 0 0.70660400390625 423 2004
1 Male 3to5 0.0737543106079102 0.403564453125 433 2004
1 Male 3to5 0.0633082389831543 0.4593505859375 434 2004
1 Female 3to5 0.0402469635009766 0.5772705078125 447 2004
1 Male 3to5 0.0846147537231445 0.434234619140625 442 2004
1 Male 3to5 0 0.708740234375 443 2004
1 Female 3to5 0 0.71923828125 448 2004
1 Female 3to5 0.0804681777954102 0.42352294921875 465 2004
1 Female 3to5 0 0.660400390625 460 2004
0 Male 2 0.0335774421691895 0.58056640625 479 2004
1 Male 2 0 0.689208984375 477 2004
1 Male 2 0 0.689208984375 483 2004
1 Female 2 0.0535163879394531 0.49737548828125 491 2004
1 Male 2 0.0864404439926147 0.48175048828125 482 2004
1 Male 3to5 0.047682523727417 0.4686279296875 454 2004
1 Male 3to5 0.256876945495605 0.71923828125 459 2004
0 Female 3to5 0.0826640725135803 0.451416015625 463 2004
1 Male 3to5 0.106948137283325 0.33056640625 458 2004
1 Male 2 0.0335774421691895 0.58056640625 476 2004
1 Male 2 0.0392484664916992 0.55987548828125 485 2004
0 Male 2 0.0392484664916992 0.55987548828125 484 2004
1 Female 3to5 0 0.660400390625 473 2004
1 Female 2 0.0779668092727661 0.412322998046875 488 2004
1 Male 2 0.0386239290237427 0.57513427734375 478 2004
1 Male 2 0.0670806169509888 0.474884033203125 480 2004
1 Female 2 0.0670806169509888 0.474884033203125 492 2004
1 Male 2 0.0542196035385132 0.49041748046875 481 2004
1 Male 1 0.0766803622245789 0.474746704101562 499 2004
0 Female 1 0.0240890979766846 0.67431640625 510 2004
0 Male 1 0.0450029373168945 0.5511474609375 504 2004
1 Female 1 0.0710224807262421 0.5985107421875 506 2004
1 Female 1 0.0660239458084106 0.50958251953125 507 2004
1 Female 1 0.0514075756072998 0.44482421875 509 2004
1 Male 1 0.0514075756072998 0.44482421875 503 2004
0 Male 1 0.0514075756072998 0.44482421875 498 2004
1 Male 1 0.0584049671888351 0.553825378417969 497 2004
1 Female 1 0.0616087466478348 0.440475463867188 508 2004
1 Male 1 0.0372401624917984 0.589813232421875 500 2004
1 Female 1 0.0710224807262421 0.5985107421875 512 2004
1 Male 1 0.0834315866231918 0.47064208984375 502 2004
0 Male 1 0.125 0.779937744140625 505 2004
1 Male 1 0.0580056756734848 0.50494384765625 501 2004
1 Female 1 0.0542196035385132 0.49041748046875 511 2004
0 Male 6p 0.0239830017089844 0.44189453125 350 2005
0 Female 6p 0.0640792846679688 0.41943359375 374 2005
0 Male 6p 0.0818996429443359 0.440185546875 421 2005
1 Male 6p 0 0.70660400390625 423 2005
1 Male 6p 0.0737543106079102 0.403564453125 433 2005
0 Male 6p 0.0633082389831543 0.4593505859375 434 2005
1 Female 3to5 0.0402469635009766 0.5772705078125 447 2005
0 Male 3to5 0.0846147537231445 0.434234619140625 442 2005
1 Male 3to5 0 0.708740234375 443 2005
0 Female 3to5 0 0.71923828125 448 2005
1 Female 3to5 0.0804681777954102 0.42352294921875 465 2005
0 Female 3to5 0 0.660400390625 460 2005
0 Male 3to5 0 0.689208984375 477 2005
0 Male 3to5 0 0.689208984375 483 2005
0 Female 3to5 0.0535163879394531 0.49737548828125 491 2005
0 Male 3to5 0.0864404439926147 0.48175048828125 482 2005
0 Male 3to5 0.047682523727417 0.4686279296875 454 2005
1 Male 3to5 0.256876945495605 0.71923828125 459 2005
1 Male 3to5 0.106948137283325 0.33056640625 458 2005
1 Male 3to5 0.0335774421691895 0.58056640625 476 2005
0 Male 3to5 0.0392484664916992 0.55987548828125 485 2005
0 Female 3to5 0 0.660400390625 473 2005
0 Female 3to5 0.0779668092727661 0.412322998046875 488 2005
0 Male 3to5 0.0386239290237427 0.57513427734375 478 2005
1 Male 3to5 0.0670806169509888 0.474884033203125 480 2005
1 Female 3to5 0.0670806169509888 0.474884033203125 492 2005
1 Male 3to5 0.0542196035385132 0.49041748046875 481 2005
1 Male 2 0.0766803622245789 0.474746704101562 499 2005
0 Female 2 0.0710224807262421 0.5985107421875 506 2005
0 Female 2 0.0660239458084106 0.50958251953125 507 2005
1 Female 2 0.0514075756072998 0.44482421875 509 2005
0 Male 2 0.0514075756072998 0.44482421875 503 2005
0 Male 2 0.0584049671888351 0.553825378417969 497 2005
0 Female 2 0.0616087466478348 0.440475463867188 508 2005
0 Male 2 0.0372401624917984 0.589813232421875 500 2005
1 Female 2 0.0710224807262421 0.5985107421875 512 2005
0 Male 2 0.0834315866231918 0.47064208984375 502 2005
0 Male 2 0.0580056756734848 0.50494384765625 501 2005
1 Female 2 0.0542196035385132 0.49041748046875 511 2005
0 Female 1 0.0350514501333237 0.599395751953125 533 2005
0 Female 1 0.0350514501333237 0.599395751953125 537 2005
1 Male 1 0.0350514501333237 0.599395751953125 521 2005
1 Male 1 0.0450029373168945 0.5511474609375 520 2005
0 Female 1 0.0450029373168945 0.5511474609375 534 2005
0 Male 1 0.0353802144527435 0.582366943359375 531 2005
0 Female 1 0.0353802144527435 0.582366943359375 535 2005
1 Female 1 0.0353802144527435 0.582366943359375 536 2005
1 Male 1 0.0328214168548584 0.6748046875 523 2005
0 Male 1 0.060905933380127 0.58953857421875 516 2005
1 Male 1 0.060905933380127 0.58953857421875 517 2005
0 Male 1 0.0372401624917984 0.589813232421875 515 2005
1 Male 1 0.0701991282403469 0.564842224121094 525 2005
1 Male 1 0.0335411354899406 0.579010009765625 518 2005
1 Female 1 0.0536594390869141 0.5159912109375 543 2005
1 Male 1 0.0542196035385132 0.49041748046875 524 2005
0 Female 1 0.0394054055213928 0.571075439453125 540 2005
0 Male 1 0.0361164808273315 0.603057861328125 532 2005
1 Male 1 0.119456693530083 0.482582092285156 522 2005
0 Male 1 0.0534007400274277 0.525009155273438 529 2005
0 Male 1 0.0373613834381104 0.566131591796875 530 2005
0 Male 1 0 0.8441162109375 514 2005
1 Female 1 0 0.8441162109375 541 2005
0 Female 1 0.0319887399673462 0.6204833984375 542 2005
1 Female 1 0.0447060465812683 0.5335693359375 539 2005
1 Female 1 0.0450029373168945 0.5511474609375 538 2005
0 Male 1 0.0826228782534599 0.449913024902344 527 2005
0 Male 1 0.0826228782534599 0.449913024902344 528 2005
1 Male 1 0.0446923784911633 0.565547943115234 526 2005
1 Male 1 0.0446923784911633 0.565547943115234 519 2005
0 Male 6p 0 0.70660400390625 423 2006
0 Male 6p 0.0737543106079102 0.403564453125 433 2006
1 Female 6p 0.0402469635009766 0.5772705078125 447 2006
0 Male 6p 0 0.708740234375 443 2006
0 Female 3to5 0.0804681777954102 0.42352294921875 465 2006
0 Female 1 0.0684471540153027 0.459854125976562 573 2006
1 Female 1 0.060905933380127 0.58953857421875 569 2006
1 Male 1 0 0.73431396484375 549 2006
0 Male 1 0 0.73431396484375 553 2006
1 Male 1 0.0651671886444092 0.520858764648438 552 2006
1 Female 1 0.0637537837028503 0.45697021484375 563 2006
0 Female 1 0.0708290785551071 0.465805053710938 572 2006
0 Female 1 0.0766917169094086 0.3876953125 560 2006
0 Male 3to5 0.256876945495605 0.71923828125 459 2006
0 Male 3to5 0.106948137283325 0.33056640625 458 2006
0 Male 3to5 0.0335774421691895 0.58056640625 476 2006
0 Male 3to5 0.0670806169509888 0.474884033203125 480 2006
1 Female 3to5 0.0670806169509888 0.474884033203125 492 2006
0 Male 3to5 0.0542196035385132 0.49041748046875 481 2006
0 Male 3to5 0.0766803622245789 0.474746704101562 499 2006
0 Female 3to5 0.0514075756072998 0.44482421875 509 2006
0 Female 3to5 0.0710224807262421 0.5985107421875 512 2006
0 Female 3to5 0.0542196035385132 0.49041748046875 511 2006
1 Male 2 0.0350514501333237 0.599395751953125 521 2006
0 Male 2 0.0450029373168945 0.5511474609375 520 2006
1 Female 2 0.0353802144527435 0.582366943359375 536 2006
0 Male 2 0.0328214168548584 0.6748046875 523 2006
1 Male 2 0.060905933380127 0.58953857421875 517 2006
0 Male 2 0.0701991282403469 0.564842224121094 525 2006
1 Male 2 0.0335411354899406 0.579010009765625 518 2006
1 Female 2 0.0536594390869141 0.5159912109375 543 2006
0 Male 2 0.0542196035385132 0.49041748046875 524 2006
1 Male 2 0.119456693530083 0.482582092285156 522 2006
1 Female 2 0 0.8441162109375 541 2006
0 Female 2 0.0447060465812683 0.5335693359375 539 2006
1 Female 2 0.0450029373168945 0.5511474609375 538 2006
0 Male 2 0.0446923784911633 0.565547943115234 526 2006
1 Male 2 0.0446923784911633 0.565547943115234 519 2006
1 Female 1 0.0684471540153027 0.459854125976562 561 2006
1 Male 1 0.0743110696785152 0.505186080932617 550 2006
0 Female 1 0.0235463529825211 0.638839721679688 574 2006
1 Male 1 0.0235463529825211 0.638839721679688 547 2006
0 Male 1 0.0394054055213928 0.571075439453125 548 2006
0 Female 1 0.0858993791043758 0.59088134765625 558 2006
1 Female 1 0 0.794906616210938 556 2006
0 Female 1 0 0.794906616210938 564 2006
0 Male 1 0.0450029373168945 0.5511474609375 546 2006
0 Female 1 0.148245573043823 0.610137939453125 571 2006
0 Male 1 0 0.794769287109375 554 2006
1 Female 1 0.111704662442207 0.526008605957031 565 2006
1 Female 1 0.0446923784911633 0.565547943115234 557 2006
1 Female 1 0 0.724956512451172 566 2006
0 Female 1 0.0350514501333237 0.599395751953125 562 2006
0 Female 1 0.0350514501333237 0.599395751953125 576 2006
1 Female 1 0.0663012936711311 0.515007019042969 568 2006
1 Female 1 0.0451484471559525 0.721755981445312 575 2006
0 Male 1 0.0684471540153027 0.459854125976562 551 2006
0 Female 1 0.0446923784911633 0.565547943115234 570 2006
0 Female 1 0.0235463529825211 0.638839721679688 555 2006
1 Female 1 0 0.794906616210938 559 2006
0 Female 1 0.111704662442207 0.526008605957031 567 2006
1 Female 6p 0.0402469635009766 0.5772705078125 447 2007
0 Female 2 0.060905933380127 0.58953857421875 569 2007
1 Male 2 0 0.73431396484375 549 2007
1 Male 2 0.0651671886444092 0.520858764648438 552 2007
0 Female 2 0.0637537837028503 0.45697021484375 563 2007
0 Female 3to5 0.0670806169509888 0.474884033203125 492 2007
1 Male 3to5 0.0350514501333237 0.599395751953125 521 2007
0 Female 3to5 0.0353802144527435 0.582366943359375 536 2007
1 Male 3to5 0.060905933380127 0.58953857421875 517 2007
1 Male 3to5 0.0335411354899406 0.579010009765625 518 2007
1 Female 3to5 0.0536594390869141 0.5159912109375 543 2007
1 Male 3to5 0.119456693530083 0.482582092285156 522 2007
1 Female 3to5 0 0.8441162109375 541 2007
1 Female 3to5 0.0450029373168945 0.5511474609375 538 2007
0 Male 3to5 0.0446923784911633 0.565547943115234 519 2007
1 Female 2 0.0684471540153027 0.459854125976562 561 2007
1 Male 2 0.0743110696785152 0.505186080932617 550 2007
1 Male 2 0.0235463529825211 0.638839721679688 547 2007
0 Female 2 0 0.794906616210938 556 2007
1 Female 2 0.111704662442207 0.526008605957031 565 2007
0 Female 2 0.0446923784911633 0.565547943115234 557 2007
1 Female 2 0 0.724956512451172 566 2007
1 Female 2 0.0663012936711311 0.515007019042969 568 2007
0 Female 2 0.0451484471559525 0.721755981445312 575 2007
1 Female 2 0 0.794906616210938 559 2007
1 Female 1 0.0657937480136752 0.598251342773438 581 2007
1 Male 1 0.0727810682728887 0.518424987792969 578 2007
1 Female 1 0.0761022008955479 0.559684753417969 584 2007
1 Female 1 0.10470862314105 0.542442321777344 582 2007
0 Female 1 0.138958641909994 0.524065017700195 583 2007
1 Male 1 0.107503639534116 0.610805511474609 577 2007
1 Male 1 0.0935814464464784 0.519432067871094 580 2007
1 Male 1 0.0643822802230716 0.621307373046875 579 2007
0 Female 6p 0.0402469635009766 0.5772705078125 447 2008
1 Male 3to5 0 0.73431396484375 549 2008
1 Male 3to5 0.0651671886444092 0.520858764648438 552 2008
1 Male 3to5 0.0350514501333237 0.599395751953125 521 2008
0 Male 3to5 0.060905933380127 0.58953857421875 517 2008
1 Male 3to5 0.0335411354899406 0.579010009765625 518 2008
0 Female 3to5 0.0536594390869141 0.5159912109375 543 2008
0 Male 3to5 0.119456693530083 0.482582092285156 522 2008
0 Female 3to5 0 0.8441162109375 541 2008
1 Female 3to5 0.0450029373168945 0.5511474609375 538 2008
0 Female 3to5 0.0684471540153027 0.459854125976562 561 2008
1 Male 3to5 0.0743110696785152 0.505186080932617 550 2008
0 Male 3to5 0.0235463529825211 0.638839721679688 547 2008
1 Female 3to5 0.111704662442207 0.526008605957031 565 2008
1 Female 3to5 0 0.724956512451172 566 2008
1 Female 3to5 0.0663012936711311 0.515007019042969 568 2008
1 Female 3to5 0 0.794906616210938 559 2008
0 Female 2 0.0657937480136752 0.598251342773438 581 2008
0 Male 2 0.0727810682728887 0.518424987792969 578 2008
0 Female 2 0.0761022008955479 0.559684753417969 584 2008
1 Female 2 0.10470862314105 0.542442321777344 582 2008
1 Male 2 0.107503639534116 0.610805511474609 577 2008
0 Male 2 0.0935814464464784 0.519432067871094 580 2008
0 Male 2 0.0643822802230716 0.621307373046875 579 2008
0 Female 1 0.0643822802230716 0.621307373046875 604 2008
0 Female 1 0.138958641909994 0.524065017700195 618 2008
1 Male 1 0.0673741963692009 0.542844772338867 593 2008
0 Male 1 0.104563997127116 0.547362327575684 592 2008
1 Female 1 0.0217206478118896 0.66192626953125 610 2008
1 Female 1 0.0458742659538984 0.558347702026367 616 2008
1 Male 1 0.0727810682728887 0.518424987792969 587 2008
0 Female 1 0.0858993791043758 0.59088134765625 620 2008
1 Male 1 0.0858993791043758 0.59088134765625 598 2008
0 Male 1 0.0648701647296548 0.582424163818359 595 2008
1 Female 1 0.0983079121215269 0.510096549987793 605 2008
0 Male 1 0.0473988670855761 0.692222595214844 585 2008
0 Female 1 0.105039894580841 0.539558410644531 602 2008
1 Female 1 0.0618835702771321 0.581452369689941 603 2008
1 Female 1 0.0618835702771321 0.581452369689941 621 2008
0 Female 1 0.097417464479804 0.524696350097656 613 2008
1 Male 1 0.116403465624899 0.471218109130859 599 2008
0 Female 1 0.0512042324990034 0.588630676269531 617 2008
0 Male 1 0.0512042324990034 0.588630676269531 600 2008
1 Female 1 0.138958641909994 0.524065017700195 614 2008
1 Male 1 0.0589248407632113 0.580976486206055 596 2008
1 Female 1 0.102687706239522 0.554485321044922 608 2008
0 Female 1 0.0727810682728887 0.518424987792969 611 2008
0 Female 1 0.0727810682728887 0.518424987792969 607 2008
0 Male 1 0.0705978269688785 0.638744354248047 588 2008
1 Male 1 0.0244255363941193 0.655792236328125 594 2008
0 Female 1 0.0673741963692009 0.542844772338867 622 2008
1 Male 1 0.0673741963692009 0.542844772338867 601 2008
1 Male 1 0.105039894580841 0.539558410644531 590 2008
1 Male 1 0.0691130748018622 0.590641021728516 589 2008
0 Female 1 0.0618835702771321 0.581452369689941 612 2008
1 Female 1 0.00869789719581604 0.789215087890625 606 2008
1 Male 1 0.00869789719581604 0.789215087890625 586 2008
0 Female 1 0.116403465624899 0.471218109130859 615 2008
1 Female 1 0.0858993791043758 0.59088134765625 609 2008
1 Male 1 0.0557580385357141 0.5806884765625 591 2008
1 Male 1 0.115995996631682 0.598823547363281 597 2008
1 Female 1 0.104563997127116 0.547362327575684 619 2008
1 Male 3to5 0 0.73431396484375 549 2009
1 Male 3to5 0.0651671886444092 0.520858764648438 552 2009
1 Male 3to5 0.0350514501333237 0.599395751953125 521 2009
1 Male 3to5 0.0335411354899406 0.579010009765625 518 2009
1 Female 3to5 0.0450029373168945 0.5511474609375 538 2009
1 Male 3to5 0.0743110696785152 0.505186080932617 550 2009
1 Female 3to5 0.111704662442207 0.526008605957031 565 2009
1 Female 3to5 0 0.724956512451172 566 2009
1 Female 3to5 0.0663012936711311 0.515007019042969 568 2009
1 Female 3to5 0 0.794906616210938 559 2009
0 Female 3to5 0.10470862314105 0.542442321777344 582 2009
0 Male 1 0.0512042324990034 0.588630676269531 629 2009
1 Female 1 0.02754289470613 0.657883167266846 636 2009
1 Male 1 0.168542074970901 0.541228294372559 634 2009
1 Male 1 0.0589248407632113 0.580976486206055 633 2009
1 Male 1 0.0846765440364834 0.584803581237793 628 2009
0 Male 1 0.0727810682728887 0.518424987792969 631 2009
0 Male 3to5 0.107503639534116 0.610805511474609 577 2009
1 Male 2 0.0673741963692009 0.542844772338867 593 2009
0 Female 2 0.0217206478118896 0.66192626953125 610 2009
1 Female 2 0.0458742659538984 0.558347702026367 616 2009
1 Male 2 0.0727810682728887 0.518424987792969 587 2009
0 Male 2 0.0858993791043758 0.59088134765625 598 2009
1 Female 2 0.0983079121215269 0.510096549987793 605 2009
1 Female 2 0.0618835702771321 0.581452369689941 603 2009
1 Female 2 0.0618835702771321 0.581452369689941 621 2009
1 Male 2 0.116403465624899 0.471218109130859 599 2009
1 Female 2 0.138958641909994 0.524065017700195 614 2009
1 Male 2 0.0589248407632113 0.580976486206055 596 2009
0 Female 2 0.102687706239522 0.554485321044922 608 2009
1 Male 2 0.0244255363941193 0.655792236328125 594 2009
1 Male 2 0.0673741963692009 0.542844772338867 601 2009
0 Male 2 0.105039894580841 0.539558410644531 590 2009
0 Male 2 0.0691130748018622 0.590641021728516 589 2009
1 Female 2 0.00869789719581604 0.789215087890625 606 2009
1 Male 2 0.00869789719581604 0.789215087890625 586 2009
1 Female 2 0.0858993791043758 0.59088134765625 609 2009
0 Male 2 0.0557580385357141 0.5806884765625 591 2009
1 Male 2 0.115995996631682 0.598823547363281 597 2009
0 Female 2 0.104563997127116 0.547362327575684 619 2009
0 Female 1 0.0727810682728887 0.518424987792969 638 2009
0 Female 1 0.0314386857207865 0.692773818969727 637 2009
1 Female 1 0.0314386857207865 0.692773818969727 635 2009
1 Male 1 0.14259051917179 0.5263352394104 632 2009
1 Female 1 0.14259051917179 0.5263352394104 639 2009
1 Male 1 0.102298094047001 0.565737724304199 627 2009
0 Male 1 0.0618309983983636 0.621307373046875 626 2009
0 Male 1 0.0618309983983636 0.621307373046875 630 2009
1 Male 3to5 0 0.73431396484375 549 2010
1 Male 3to5 0.0651671886444092 0.520858764648438 552 2010
0 Male 6p 0.0350514501333237 0.599395751953125 521 2010
1 Male 6p 0.0335411354899406 0.579010009765625 518 2010
0 Female 6p 0.0450029373168945 0.5511474609375 538 2010
0 Male 3to5 0.0743110696785152 0.505186080932617 550 2010
0 Female 3to5 0.111704662442207 0.526008605957031 565 2010
0 Female 3to5 0 0.724956512451172 566 2010
0 Female 3to5 0.0663012936711311 0.515007019042969 568 2010
1 Female 3to5 0 0.794906616210938 559 2010
0 Female 2 0.02754289470613 0.657883167266846 636 2010
1 Male 2 0.168542074970901 0.541228294372559 634 2010
0 Male 2 0.0589248407632113 0.580976486206055 633 2010
1 Male 2 0.0846765440364834 0.584803581237793 628 2010
0 Male 1 0.118462351500057 0.565536499023438 649 2010
0 Male 1 0 0.805402755737305 640 2010
0 Male 3to5 0.0673741963692009 0.542844772338867 593 2010
1 Female 3to5 0.0458742659538984 0.558347702026367 616 2010
0 Male 3to5 0.0727810682728887 0.518424987792969 587 2010
0 Female 3to5 0.0983079121215269 0.510096549987793 605 2010
0 Female 3to5 0.0618835702771321 0.581452369689941 603 2010
0 Female 3to5 0.0618835702771321 0.581452369689941 621 2010
0 Male 3to5 0.116403465624899 0.471218109130859 599 2010
0 Female 3to5 0.138958641909994 0.524065017700195 614 2010
0 Male 3to5 0.0589248407632113 0.580976486206055 596 2010
1 Male 3to5 0.0244255363941193 0.655792236328125 594 2010
0 Male 3to5 0.0673741963692009 0.542844772338867 601 2010
1 Female 3to5 0.00869789719581604 0.789215087890625 606 2010
0 Male 3to5 0.00869789719581604 0.789215087890625 586 2010
1 Female 3to5 0.0858993791043758 0.59088134765625 609 2010
1 Male 3to5 0.115995996631682 0.598823547363281 597 2010
0 Female 2 0.0314386857207865 0.692773818969727 635 2010
1 Male 2 0.14259051917179 0.5263352394104 632 2010
0 Female 2 0.14259051917179 0.5263352394104 639 2010
1 Male 2 0.102298094047001 0.565737724304199 627 2010
0 Female 1 0.0519096002681181 0.632257461547852 664 2010
0 Male 1 0.201211399282329 0.531766891479492 642 2010
1 Female 1 0.201211399282329 0.531766891479492 657 2010
0 Male 1 0.201211399282329 0.531766891479492 645 2010
0 Male 1 0.0360057957004756 0.685333728790283 648 2010
1 Female 1 0.127941379367257 0.569644451141357 655 2010
0 Male 1 0.127941379367257 0.569644451141357 650 2010
0 Female 1 0.136436674278229 0.58992862701416 663 2010
1 Male 1 0.0660077165812254 0.585399627685547 643 2010
0 Female 1 0.0835087429732084 0.558910369873047 667 2010
0 Female 1 0.0835087429732084 0.558910369873047 668 2010
0 Male 1 0.032301667612046 0.630324602127075 641 2010
0 Female 1 0.032301667612046 0.630324602127075 658 2010
1 Male 1 0.100540395418648 0.569121837615967 644 2010
1 Male 1 0.100540395418648 0.569121837615967 653 2010
1 Male 1 0.0933343976066681 0.573092937469482 652 2010
1 Female 1 0.0903354897163808 0.576940536499023 669 2010
0 Female 1 0.127941379367257 0.569644451141357 665 2010
0 Male 1 0.0314386857207865 0.692773818969727 646 2010
0 Male 1 0.0314386857207865 0.692773818969727 647 2010
0 Female 1 0.0808248224202543 0.602385520935059 666 2010
0 Female 1 0.0825400032917969 0.549938678741455 660 2010
1 Female 1 0.0927223639155272 0.578585624694824 670 2010
0 Male 1 0.0801020768412855 0.550596237182617 651 2010
