row column Ainv
693 109 -1.02077320034228
693 424 -1.02077320034228
693 693 2.04154640068455
694 413 -1.06948987449576
694 424 -1.06948987449576
694 694 2.13897974899153
695 414 -1.03953207098245
695 425 -1.03953207098245
695 695 2.07906414196491
696 151 -1.24632251561802
696 212 -1.24632251561802
696 696 2.49264503123603
697 152 -1.00705318315227
697 174 -1.00705318315227
697 697 2.01410636630453
698 174 -1.0086806624392
698 240 -1.0086806624392
698 698 2.01736132487841
699 153 -1.01142826276516
699 247 -1.01142826276516
699 699 2.02285652553032
700 153 -1.01142826276516
700 247 -1.01142826276516
700 700 2.02285652553032
701 225 -1.11269387166057
701 457 -1.11269387166057
701 701 2.22538774332114
702 160 -1.0197298811228
702 178 -1.0197298811228
702 702 2.0394597622456
703 178 -1.07393812270582
703 191 -1.07393812270582
703 703 2.14787624541164
704 193 -1.05293092229461
704 254 -1.05293092229461
704 704 2.10586184458922
705 193 -1.05293092229461
705 254 -1.05293092229461
705 705 2.10586184458922
706 200 -1.04253762209284
706 214 -1.04253762209284
706 706 2.08507524418568
707 197 -1.10527203426991
707 221 -1.10527203426991
707 707 2.21054406853982
708 173 -1.00922432511511
708 240 -1.00922432511511
708 708 2.01844865023022
709 197 -1.04678390595301
709 263 -1.04678390595301
709 709 2.09356781190602
710 197 -1.04678390595301
710 263 -1.04678390595301
710 710 2.09356781190602
711 117 -1
711 210 -1
711 711 2
712 153 -1
712 210 -1
712 712 2
713 233 -1.16245729096686
713 259 -1.16245729096686
713 713 2.32491458193372
714 148 -1.10096197257927
714 259 -1.10096197257927
714 714 2.20192394515853
715 153 -1.03454753541971
715 426 -1.03454753541971
715 715 2.06909507083942
716 189 -1.10190373306543
716 427 -1.10190373306543
716 716 2.20380746613087
717 182 -1.04673374860246
717 244 -1.04673374860246
717 717 2.09346749720492
718 244 -1.06275312671032
718 416 -1.06275312671032
718 718 2.12550625342063
719 186 -1.05704078258696
719 248 -1.05704078258696
719 719 2.11408156517391
720 186 -1.05704078258696
720 248 -1.05704078258696
720 720 2.11408156517391
721 194 -1.04021268997262
721 217 -1.04021268997262
721 721 2.08042537994524
722 194 -1.04021268997262
722 217 -1.04021268997262
722 722 2.08042537994524
723 199 -1.05260114678531
723 208 -1.05260114678531
723 723 2.10520229357061
724 148 -1.01587301587302
724 224 -1.01587301587302
724 724 2.03174603174603
725 196 -1
725 224 -1
725 725 2
726 205 -1.02011876687914
726 419 -1.02011876687914
726 726 2.04023753375828
727 98 -1
727 109 -1
727 727 2
728 187 -1.10066843572604
728 249 -1.10066843572604
728 728 2.20133687145208
729 196 -1.01085883514314
729 261 -1.01085883514314
729 729 2.02171767028628
730 145 -1.01417517796348
730 261 -1.01417517796348
730 730 2.02835035592696
731 117 -1.01386138613861
731 134 -1.01386138613861
731 731 2.02772277227723
732 117 -1.01386138613861
732 134 -1.01386138613861
732 732 2.02772277227723
733 205 -1.01899260664391
733 222 -1.01899260664391
733 733 2.03798521328783
734 182 -1.14427391615595
734 246 -1.14427391615595
734 734 2.28854783231191
735 241 -1.03065497135803
735 420 -1.03065497135803
735 735 2.06130994271605
736 164 -1.0867333825273
736 230 -1.0867333825273
736 736 2.1734667650546
737 195 -1.01859666301417
737 421 -1.01859666301417
737 737 2.03719332602833
738 211 -1.07029878412255
738 237 -1.07029878412255
738 738 2.1405975682451
739 232 -1.05820353576842
739 422 -1.05820353576842
739 739 2.11640707153684
740 232 -1.05820353576842
740 422 -1.05820353576842
740 740 2.11640707153684
741 238 -1.01180303065391
741 565 -1.01180303065391
741 741 2.02360606130783
742 222 -1.02939426722454
742 239 -1.02939426722454
742 742 2.05878853444908
743 405 -1.04727110020914
743 423 -1.04727110020914
743 743 2.09454220041828
744 250 -1.01210480340915
744 406 -1.01210480340915
744 744 2.0242096068183
745 214 -1.0513684345622
745 407 -1.0513684345622
745 745 2.10273686912439
746 215 -1.03628155562408
746 231 -1.03628155562408
746 746 2.07256311124815
747 109 -1.02077320034228
747 424 -1.02077320034228
747 747 2.04154640068455
748 221 -1.10274272253071
748 412 -1.10274272253071
748 748 2.20548544506142
749 414 -1.03953207098245
749 425 -1.03953207098245
749 749 2.07906414196491
750 153 -1.01142826276516
750 247 -1.01142826276516
750 750 2.02285652553032
751 157 -1.08632807319984
751 225 -1.08632807319984
751 751 2.17265614639968
752 157 -1.08632807319984
752 225 -1.08632807319984
752 752 2.17265614639968
753 178 -1.07393812270582
753 191 -1.07393812270582
753 753 2.14787624541164
754 193 -1.05293092229461
754 254 -1.05293092229461
754 754 2.10586184458922
755 197 -1.10527203426991
755 221 -1.10527203426991
755 755 2.21054406853982
756 173 -1.00922432511511
756 240 -1.00922432511511
756 756 2.01844865023022
757 117 -1
757 210 -1
757 757 2
758 153 -1
758 210 -1
758 758 2
759 201 -1.04331767889835
759 215 -1.04331767889835
759 759 2.0866353577967
760 153 -1.03454753541971
760 426 -1.03454753541971
760 760 2.06909507083942
761 190 -1.13573207980417
761 427 -1.13573207980417
761 761 2.27146415960834
762 182 -1.04673374860246
762 244 -1.04673374860246
762 762 2.09346749720492
763 182 -1.04673374860246
763 244 -1.04673374860246
763 763 2.09346749720492
764 186 -1.05704078258696
764 248 -1.05704078258696
764 764 2.11408156517391
765 186 -1.05704078258696
765 248 -1.05704078258696
765 765 2.11408156517391
766 194 -1.04021268997262
766 217 -1.04021268997262
766 766 2.08042537994524
767 194 -1.04021268997262
767 217 -1.04021268997262
767 767 2.08042537994524
768 148 -1.01587301587302
768 224 -1.01587301587302
768 768 2.03174603174603
769 196 -1
769 224 -1
769 769 2
770 98 -1.01055488307903
770 204 -1.01055488307903
770 770 2.02110976615807
771 187 -1.10066843572604
771 249 -1.10066843572604
771 771 2.20133687145208
772 145 -1.01417517796348
772 261 -1.01417517796348
772 772 2.02835035592696
773 196 -1.01085883514314
773 261 -1.01085883514314
773 773 2.02171767028628
774 117 -1.01386138613861
774 134 -1.01386138613861
774 774 2.02772277227723
775 241 -1.03065497135803
775 420 -1.03065497135803
775 775 2.06130994271605
776 233 -1.07976834803813
776 421 -1.07976834803813
776 776 2.15953669607625
777 222 -1.02939426722454
777 239 -1.02939426722454
777 777 2.05878853444908
778 194 -1.04427983276799
778 423 -1.04427983276799
778 778 2.08855966553599
779 214 -1.0513684345622
779 407 -1.0513684345622
779 779 2.10273686912439
780 98 -1.02792297165354
780 405 -1.02792297165354
780 780 2.05584594330707
781 200 -1.04693440685006
781 215 -1.04693440685006
781 781 2.09386881370012
782 109 -1.02077320034228
782 424 -1.02077320034228
782 782 2.04154640068455
783 178 -1.07393812270582
783 191 -1.07393812270582
783 783 2.14787624541164
784 193 -1.05293092229461
784 254 -1.05293092229461
784 784 2.10586184458922
785 200 -1.04253762209284
785 214 -1.04253762209284
785 785 2.08507524418568
786 197 -1.10527203426991
786 221 -1.10527203426991
786 786 2.21054406853982
787 173 -1.00922432511511
787 240 -1.00922432511511
787 787 2.01844865023022
788 197 -1.04678390595301
788 263 -1.04678390595301
788 788 2.09356781190602
789 244 -1.06275312671032
789 416 -1.06275312671032
789 789 2.12550625342063
790 186 -1.05704078258696
790 248 -1.05704078258696
790 790 2.11408156517391
791 415 -1.06590982558364
791 581 -1.06590982558364
791 791 2.13181965116728
792 566 -1.13039147411338
792 588 -1.13039147411338
792 792 10.5099306760784
793 205 -1.0081220772828
793 210 1.01153168657428
793 224 -1.0081220772828
793 590 1.03167915873819
793 793 12.5079416490037
794 221 -1.10274272253071
794 412 -1.10274272253071
794 794 2.7372166180205
795 174 -1.0086806624392
795 240 -1.0086806624392
795 426 1.57131468372185
795 795 3.58867600860026
796 189 -1.02197202426435
796 584 -1.02197202426435
796 796 3.613377267512
797 232 -1.03193298482081
797 249 2.65926269328662
797 591 -1.03193298482081
797 797 4.72312866292823
798 208 -1.07056322756779
798 422 1.11133650653346
798 571 -1.07056322756779
798 580 1.59646453522422
798 798 5.91355272216422
799 263 -1.06139231216945
799 578 -1.06139231216945
799 589 1.07970552998784
799 799 3.20249015432674
800 407 -1.04569823844779
800 419 1.59062330924775
800 580 -1.04569823844779
800 800 3.68201978614333
801 174 -1.0086806624392
801 240 -1.0086806624392
801 263 3.63643713945428
801 801 19.168457943038
802 182 -1.04673374860246
802 244 -1.04673374860246
802 263 1.05388123815286
802 802 9.97315865965186
803 178 -1.02574195826702
803 221 1.14075964625415
803 410 -1.02574195826702
803 803 6.37142078682164
804 164 -1.07308526750993
804 189 -1.07308526750993
804 587 1.07395792151714
804 804 4.84638405405924
805 215 -1.04853720412345
805 410 -1.04853720412345
805 805 14.6288442558792
806 178 -1.03272979404025
806 408 -1.03272979404025
806 806 2.6231843000101
807 182 -1.05116080441806
807 582 -1.05116080441806
807 807 6.92204130636699
808 173 -1.00922432511511
808 240 -1.00922432511511
808 591 0.524365606109704
808 808 4.62636483814192
809 249 -1.0307887100199
809 564 -1.0307887100199
809 591 1.54789947723122
809 809 5.20169228504011
810 409 -1.07423738259544
810 586 -1.07423738259544
810 810 10.43418605437
811 191 -1.09410841583332
811 214 -1.09410841583332
811 811 4.23329700041009
812 193 -1.05293092229461
812 254 -1.05293092229461
812 812 4.87529173570084
813 416 -1.0731863084248
813 426 -1.0731863084248
813 792 3.87151275272851
813 805 6.57168925923702
813 813 12.5895746288151
814 164 -1.0867333825273
814 230 -1.0867333825273
814 573 1.60179889524368
814 794 0.531731172959081
814 814 4.30699683325736
815 186 -1.05704078258696
815 248 -1.05704078258696
815 564 1.57133980039362
815 815 3.68542136556753
816 153 -1.02621277128809
816 186 0.519700087626434
816 208 -1.02621277128809
816 796 1.5694332189833
816 816 4.14155884918592
817 117 1.52952937378201
817 221 -1.10274272253071
817 412 -1.10274272253071
817 574 0.536755213340254
817 817 4.27177003218368
818 173 -1.00922432511511
818 240 -1.00922432511511
818 417 0.524085702918673
818 575 1.03923535265038
818 798 1.06462522527096
818 818 5.18097847555344
819 192 1.04969707647768
819 408 2.70504761157867
819 409 -1.02787057513449
819 593 -1.02787057513449
819 819 6.88709347126416
820 153 -1.01968624918801
820 193 3.14129249499706
820 590 -1.01968624918801
820 808 2.083550581802
820 820 7.26421557517507
821 109 0.511270042185864
821 191 -1.09410841583332
821 214 -1.09410841583332
821 233 2.18750925738557
821 576 3.13897919473133
821 821 8.55000497935028
822 184 -1.00324536158227
822 210 -1.00324536158227
822 239 3.60690242142982
822 822 5.61339314459436
823 98 -1.02082586956183
823 193 -1.02082586956183
823 233 1.61357779492146
823 239 1.5379675170384
823 576 1.02980876506545
823 810 2.07401019425253
823 823 10.8828231430792
824 414 -1.03953207098245
824 425 -1.03953207098245
824 578 1.57741167786729
824 802 1.56635111207599
824 824 5.22282693190819
825 109 -1.05636776866165
825 255 -1.05636776866165
825 825 2.1127355373233
826 193 -1.05293092229461
826 254 -1.05293092229461
826 826 2.10586184458922
827 407 -1.04569823844779
827 580 -1.04569823844779
827 827 2.09139647689558
828 186 -1.05704078258696
828 248 -1.05704078258696
828 828 2.11408156517391
829 196 -1.01180303065391
829 419 -1.01180303065391
829 829 2.02360606130783
830 173 -1.00922432511511
830 240 -1.00922432511511
830 830 2.01844865023022
831 164 -1.07308526750993
831 189 -1.07308526750993
831 831 2.14617053501985
832 184 -1.00324536158227
832 210 -1.00324536158227
832 832 2.00649072316453
833 415 -1.08091815202679
833 582 -1.08091815202679
833 833 2.16183630405359
834 215 -1.05584018044144
834 408 -1.05584018044144
834 834 2.11168036088287
835 178 -1.03272979404025
835 407 -1.03272979404025
835 835 2.06545958808049
836 249 -1.0307887100199
836 564 -1.0307887100199
836 836 2.06157742003979
837 98 -1.02082586956183
837 193 -1.02082586956183
837 837 2.04165173912366
838 233 -1.16245729096686
838 259 -1.16245729096686
838 838 2.32491458193372
839 566 -1.13039147411338
839 588 -1.13039147411338
839 839 2.26078294822676
840 151 -1.24632251561802
840 212 -1.24632251561802
840 840 2.49264503123603
841 191 -1.09410841583332
841 214 -1.09410841583332
841 841 2.18821683166664
842 238 -1.04797969955096
842 585 -1.04797969955096
842 842 2.09595939910191
843 174 -1.0086806624392
843 240 -1.0086806624392
843 843 2.01736132487841
844 263 -1.04280719062148
844 648 -1.04280719062148
844 844 2.08561438124296
845 211 -1.07029878412255
845 237 -1.07029878412255
845 845 2.1405975682451
846 407 -1.07086717103221
846 589 -1.07086717103221
846 846 2.14173434206441
847 192 -1.02373406907971
847 583 -1.02373406907971
847 847 2.04746813815942
848 250 -1.01210480340915
848 406 -1.01210480340915
848 848 2.0242096068183
849 109 -1.05636776866165
849 255 -1.05636776866165
849 849 2.1127355373233
850 157 -1.02407200506286
850 592 -1.02407200506286
850 850 2.04814401012571
851 567 -1.0415962634387
851 593 -1.0415962634387
851 851 2.08319252687739
852 202 -1.06730289662417
852 422 -1.06730289662417
852 852 2.13460579324834
853 241 -1.03065497135803
853 420 -1.03065497135803
853 853 2.06130994271605
854 405 -1.07363023516788
854 594 -1.07363023516788
854 854 2.14726047033576
855 568 -1.08594780785968
855 595 -1.08594780785968
855 855 2.17189561571937
856 241 -1.0094302932286
856 565 -1.0094302932286
856 856 2.01886058645719
857 173 -1.02750797645085
857 230 -1.02750797645085
857 857 2.0550159529017
858 184 -1.00324536158227
858 210 -1.00324536158227
858 858 2.00649072316453
859 196 -1
859 224 -1
859 859 2
860 184 -1.0487186257331
860 596 -1.0487186257331
860 860 2.0974372514662
861 193 -1.05293092229461
861 254 -1.05293092229461
861 861 2.10586184458922
862 109 -1.08234293488246
862 259 -1.08234293488246
862 862 2.16468586976493
863 182 -1.04673374860246
863 244 -1.04673374860246
863 863 2.09346749720492
864 164 -1.07308526750993
864 189 -1.07308526750993
864 864 2.14617053501985
865 239 -1.03054354897995
865 419 -1.03054354897995
865 865 2.0610870979599
866 416 -1.0731863084248
866 426 -1.0731863084248
866 866 2.14637261684959
867 182 -1.05116080441806
867 582 -1.05116080441806
867 867 2.10232160883613
868 190 -1.05660620717453
868 597 -1.05660620717453
868 868 2.11321241434905
869 215 -1.05584018044144
869 407 -1.05584018044144
869 869 2.11168036088287
870 98 -1.02082586956183
870 193 -1.02082586956183
870 870 2.04165173912366
871 566 -1.13039147411338
871 588 -1.13039147411338
871 871 2.26078294822676
872 230 -1.03434343434343
872 584 -1.03434343434343
872 872 2.06868686868687
873 409 -1.07423738259544
873 586 -1.07423738259544
873 873 2.14847476519088
874 174 -1.0086806624392
874 240 -1.0086806624392
874 874 2.01736132487841
875 238 -1.04797969955096
875 585 -1.04797969955096
875 875 2.09595939910191
876 564 -1.01547949238421
876 581 -1.01547949238421
876 876 2.03095898476843
877 151 -1.24632251561802
877 212 -1.24632251561802
877 877 2.49264503123603
878 250 -1.01210480340915
878 406 -1.01210480340915
878 878 2.0242096068183
879 241 -1.03065497135803
879 420 -1.03065497135803
879 879 2.06130994271605
880 409 -1.02787057513449
880 593 -1.02787057513449
880 880 2.05574115026898
881 196 -1.02619670231589
881 263 -1.02619670231589
881 881 2.05239340463179
882 109 -1.05636776866165
882 255 -1.05636776866165
882 882 2.1127355373233
883 568 -1.08594780785968
883 595 -1.08594780785968
883 883 2.17189561571937
884 192 -1.02373406907971
884 583 -1.02373406907971
884 884 2.04746813815942
885 407 -1.04569823844779
885 580 -1.04569823844779
885 885 2.09139647689558
886 157 -1.06730289662417
886 422 -1.06730289662417
886 886 2.13460579324834
887 143 -1.04053474747154
887 587 -1.04053474747154
887 887 2.08106949494308
888 193 -1.05293092229461
888 254 -1.05293092229461
888 888 2.10586184458922
889 205 -1.02011876687914
889 419 -1.02011876687914
889 889 2.04023753375828
890 184 -1.00324536158227
890 210 -1.00324536158227
890 890 2.00649072316453
891 196 -1
891 224 -1
891 891 2
892 415 -1.08091815202679
892 582 -1.08091815202679
892 892 2.16183630405359
893 215 -1.04853720412345
893 410 -1.04853720412345
893 893 2.0970744082469
894 406 -1.0226627486129
894 584 -1.0226627486129
894 894 2.0453254972258
895 153 -1.02621277128809
895 208 -1.02621277128809
895 895 2.05242554257618
896 233 -1.16245729096686
896 259 -1.16245729096686
896 896 2.32491458193372
897 566 -1.13039147411338
897 588 -1.13039147411338
897 897 2.26078294822676
898 151 -1.24632251561802
898 212 -1.24632251561802
898 898 2.49264503123603
899 238 -1.04797969955096
899 585 -1.04797969955096
899 899 2.09595939910191
900 263 -1.06139231216945
900 578 -1.06139231216945
900 900 2.12278462433889
901 211 -1.07029878412255
901 237 -1.07029878412255
901 901 2.1405975682451
902 187 -1.08323071710151
902 581 -1.08323071710151
902 902 2.16646143420302
903 153 -1.01968624918801
903 590 -1.01968624918801
903 903 2.03937249837601
904 407 -1.07086717103221
904 589 -1.07086717103221
904 904 2.14173434206441
905 192 -1.02373406907971
905 583 -1.02373406907971
905 905 2.04746813815942
906 232 -1.03193298482081
906 591 -1.03193298482081
906 906 2.06386596964162
907 109 -1.05636776866165
907 255 -1.05636776866165
907 907 2.1127355373233
908 157 -1.02407200506286
908 592 -1.02407200506286
908 908 2.04814401012571
909 567 -1.0415962634387
909 593 -1.0415962634387
909 909 2.08319252687739
910 202 -1.06730289662417
910 422 -1.06730289662417
910 910 2.13460579324834
911 241 -1.03065497135803
911 420 -1.03065497135803
911 911 2.06130994271605
912 186 -1.05704078258696
912 248 -1.05704078258696
912 912 2.11408156517391
913 405 -1.07363023516788
913 594 -1.07363023516788
913 913 2.14726047033576
914 568 -1.08594780785968
914 595 -1.08594780785968
914 914 2.17189561571937
915 241 -1.0094302932286
915 565 -1.0094302932286
915 915 2.01886058645719
916 249 -1.0307887100199
916 564 -1.0307887100199
916 916 2.06157742003979
917 233 -1.16245729096686
917 259 -1.16245729096686
917 917 2.32491458193372
918 178 -1.03272979404025
918 408 -1.03272979404025
918 918 2.06545958808049
919 182 -1.04673374860246
919 244 -1.04673374860246
919 919 2.09346749720492
920 239 -1.03054354897995
920 419 -1.03054354897995
920 920 2.0610870979599
921 416 -1.0731863084248
921 426 -1.0731863084248
921 921 2.14637261684959
922 182 -1.05116080441806
922 582 -1.05116080441806
922 922 2.10232160883613
923 570 -1.05361650134242
923 597 -1.05361650134242
923 923 2.10723300268484
924 215 -1.05584018044144
924 407 -1.05584018044144
924 924 2.11168036088287
925 98 -1.02792297165354
925 405 -1.02792297165354
925 925 2.05584594330707
926 189 -1.02197202426435
926 584 -1.02197202426435
926 926 2.0439440485287
927 238 -1.04797969955096
927 585 -1.04797969955096
927 927 2.09595939910191
928 208 -1.07056322756779
928 571 -1.07056322756779
928 928 2.14112645513557
929 564 -1.01547949238421
929 581 -1.01547949238421
929 929 2.03095898476843
930 151 -1.24632251561802
930 212 -1.24632251561802
930 930 2.49264503123603
931 250 -1.01210480340915
931 406 -1.01210480340915
931 931 2.0242096068183
932 241 -1.03065497135803
932 420 -1.03065497135803
932 932 2.06130994271605
933 196 -1.02619670231589
933 263 -1.02619670231589
933 933 2.05239340463179
934 595 -1.07851892079812
934 605 -1.07851892079812
934 934 2.15703784159624
935 407 -1.04569823844779
935 580 -1.04569823844779
935 935 2.09139647689558
936 202 -1.06730289662417
936 422 -1.06730289662417
936 936 2.13460579324834
937 143 -1.04053474747154
937 587 -1.04053474747154
937 937 2.08106949494308
938 193 -1.05293092229461
938 254 -1.05293092229461
938 818 0.534583544483202
938 938 2.64044538907242
939 196 -1.01180303065391
939 419 -1.01180303065391
939 939 2.02360606130783
940 184 -1.00324536158227
940 210 -1.00324536158227
940 940 2.00649072316453
941 196 -1
941 224 -1
941 941 2
942 415 -1.08091815202679
942 582 -1.08091815202679
942 942 2.16183630405359
943 215 -1.04853720412345
943 410 -1.04853720412345
943 943 2.0970744082469
944 406 -1.0226627486129
944 584 -1.0226627486129
944 944 2.0453254972258
945 153 -1.02621277128809
945 208 -1.02621277128809
945 945 2.05242554257618
946 233 -1.16245729096686
946 259 -1.16245729096686
946 946 2.32491458193372
947 191 -1.09410841583332
947 214 -1.09410841583332
947 947 2.18821683166664
948 174 -1.0086806624392
948 240 -1.0086806624392
948 948 2.01736132487841
949 564 -1.01547949238421
949 581 -1.01547949238421
949 949 2.03095898476843
950 407 -1.07086717103221
950 589 -1.07086717103221
950 950 2.14173434206441
951 192 -1.02373406907971
951 583 -1.02373406907971
951 951 2.04746813815942
952 232 -1.03193298482081
952 591 -1.03193298482081
952 952 2.06386596964162
953 109 -1.05636776866165
953 255 -1.05636776866165
953 953 2.1127355373233
954 157 -1.02407200506286
954 592 -1.02407200506286
954 954 2.04814401012571
955 202 -1.06730289662417
955 422 -1.06730289662417
955 955 2.13460579324834
956 149 -1.02929120007539
956 420 -1.02929120007539
956 956 2.05858240015078
957 186 -1.05704078258696
957 248 -1.05704078258696
957 957 2.11408156517391
958 193 -1.05293092229461
958 254 -1.05293092229461
958 958 2.10586184458922
959 109 -1.08234293488246
959 259 -1.08234293488246
959 959 2.16468586976493
960 178 -1.02574195826702
960 410 -1.02574195826702
960 960 2.05148391653404
961 182 -1.04673374860246
961 244 -1.04673374860246
961 961 2.09346749720492
962 164 -1.0867333825273
962 230 -1.0867333825273
962 962 2.1734667650546
963 239 -1.03054354897995
963 419 -1.03054354897995
963 963 2.0610870979599
964 190 -1.05660620717453
964 597 -1.05660620717453
964 964 2.11321241434905
965 215 -1.04853720412345
965 410 -1.04853720412345
965 965 2.0970744082469
966 98 -1.02792297165354
966 405 -1.02792297165354
966 966 2.05584594330707
967 566 -1.13039147411338
967 588 -1.13039147411338
967 967 2.26078294822676
968 409 -1.07423738259544
968 586 -1.07423738259544
968 968 2.14847476519088
969 238 -1.04797969955096
969 585 -1.04797969955096
969 969 2.09595939910191
970 151 -1.24632251561802
970 212 -1.24632251561802
970 970 2.49264503123603
971 250 -1.01210480340915
971 406 -1.01210480340915
971 971 2.0242096068183
972 241 -1.03065497135803
972 420 -1.03065497135803
972 972 2.06130994271605
973 196 -1.02619670231589
973 263 -1.02619670231589
973 973 2.05239340463179
974 595 -1.07851892079812
974 605 -1.07851892079812
974 974 2.15703784159624
975 196 -1.01180303065391
975 419 -1.01180303065391
975 975 2.02360606130783
976 184 -1.00324536158227
976 210 -1.00324536158227
976 976 2.00649072316453
977 406 -1.0226627486129
977 584 -1.0226627486129
977 977 2.0453254972258
978 202 -1.06730289662417
978 422 -1.06730289662417
978 978 2.13460579324834
979 233 -1.16245729096686
979 259 -1.16245729096686
979 979 2.32491458193372
980 164 -1.0867333825273
980 230 -1.0867333825273
980 980 2.1734667650546
981 241 -1.03065497135803
981 420 -1.03065497135803
981 981 2.06130994271605
982 156 -1.04813997377091
982 263 -1.04813997377091
982 982 2.09627994754182
983 426 5.6900114448084
983 564 -1.01547949238421
983 581 -1.01547949238421
983 983 12.3129854222826
984 143 -1.04053474747154
984 587 -1.04053474747154
984 984 2.61295063002755
985 153 -1.05669990889962
985 426 5.33190142621203
985 588 -1.05669990889962
985 985 15.4245030162562
986 196 -1.01180303065391
986 419 -1.01180303065391
986 986 3.07603817256347
987 408 -1.04569823844779
987 580 -1.04569823844779
987 987 2.61512565785949
988 186 -1.03940017525287
988 816 -1.03940017525287
988 988 2.60978835717387
989 415 -1.06590982558364
989 581 -1.06590982558364
989 819 1.07660763293883
989 823 1.03148734908766
989 989 5.85540164244588
990 573 -1.06786593016245
990 814 -1.06786593016245
990 990 3.82773805340941
991 415 -1.06590982558364
991 581 -1.06590982558364
991 821 0.524029653380883
991 823 1.03148734908766
991 991 3.68733665363583
992 574 -1.07351042668051
992 817 -1.07351042668051
992 992 2.68527382675574
993 572 -1.04573578161713
993 580 0.527306301268461
993 590 -1.04573578161713
993 993 3.67508178397759
994 143 -1.04053474747154
994 587 -1.04053474747154
994 994 2.62729784925055
995 426 -1.06137189962184
995 572 -1.06137189962184
995 995 2.12274379924368
996 418 -1.06377522034834
996 564 1.03866814456896
996 589 -1.06377522034834
996 792 4.37763497512318
996 804 1.62625559752225
996 805 3.25131611654279
996 985 0.535379456193971
996 996 14.5647408811886
997 143 -1.04053474747154
997 153 1.03837500396109
997 587 -1.04053474747154
997 997 3.11944449890417
998 580 -1.06430969014948
998 793 8.44848664912568
998 798 -1.06430969014948
998 998 12.194656767609
999 192 -1.04969707647768
999 819 -1.04969707647768
999 984 0.531881135084466
999 985 3.16401601255255
999 999 5.79529130059237
1000 228 -1.03312866027162
1000 420 -1.03312866027162
1000 564 1.54242879501673
1000 579 4.29127830718578
1000 806 0.557724711929604
1000 986 1.05243211125564
1000 1000 10.0242641776032
1001 405 -1.07363023516788
1001 575 1.074152923807
1001 594 -1.07363023516788
1001 807 0.551231507023947
1001 1001 3.7726449011667
1002 408 0.523680530584522
1002 414 -1.03953207098245
1002 418 2.08115210263494
1002 425 -1.03953207098245
1002 807 4.26848819050691
1002 988 0.530988006668139
1002 993 1.05630391947488
1002 1002 11.5725366319127
1003 422 -1.11133650653346
1003 798 -1.11133650653346
1003 809 1.5922153877691
1003 990 1.6920061930845
1003 1003 5.50689459392052
1004 196 0.518963435155307
1004 572 -1.04573578161713
1004 590 -1.04573578161713
1004 992 0.538252973394726
1004 1004 3.14868797178429
1005 254 -1.067535429223
1005 411 -1.067535429223
1005 802 1.62589248334427
1005 803 0.555026476311059
1005 1005 4.31598981810133
1006 143 -1.04053474747154
1006 587 -1.04053474747154
1006 1006 2.08106949494308
1007 143 -1.04053474747154
1007 587 -1.04053474747154
1007 1007 2.08106949494308
1008 792 -1.10614650077957
1008 813 -1.10614650077957
1008 1008 2.21229300155915
1009 792 -1.10614650077957
1009 813 -1.10614650077957
1009 1009 2.21229300155915
1010 228 -1.03312866027162
1010 420 -1.03312866027162
1010 1010 2.06625732054324
1011 228 -1.03312866027162
1011 420 -1.03312866027162
1011 1011 2.06625732054324
1012 572 -1.04573578161713
1012 590 -1.04573578161713
1012 1012 2.09147156323426
1013 572 -1.04573578161713
1013 590 -1.04573578161713
1013 1013 2.09147156323426
1014 210 -1.01153168657428
1014 793 -1.01153168657428
1014 1014 2.02306337314855
1015 573 -1.06786593016245
1015 814 -1.06786593016245
1015 1015 2.13573186032491
1016 794 -1.06346234591816
1016 814 -1.06346234591816
1016 1016 2.12692469183632
1017 426 -1.04754312248123
1017 795 -1.04754312248123
1017 1017 2.09508624496247
1018 426 -1.06137189962184
1018 572 -1.06137189962184
1018 1018 2.12274379924368
1019 117 -1
1019 210 -1
1019 1019 2
1020 796 -1.04628881265553
1020 816 -1.04628881265553
1020 1020 2.09257762531107
1021 186 -1.05704078258696
1021 248 -1.05704078258696
1021 1021 2.11408156517391
1022 248 -1.10179605483678
1022 574 -1.10179605483678
1022 1022 2.20359210967356
1023 117 -1.01968624918801
1023 817 -1.01968624918801
1023 1023 2.03937249837601
1024 117 -1.01968624918801
1024 817 -1.01968624918801
1024 1024 2.03937249837601
1025 564 -1.01547949238421
1025 581 -1.01547949238421
1025 1025 2.03095898476843
1026 151 -1.24632251561802
1026 212 -1.24632251561802
1026 1026 2.49264503123603
1027 249 -1.0307887100199
1027 564 -1.0307887100199
1027 1027 2.06157742003979
1028 249 -1.06370507731465
1028 797 -1.06370507731465
1028 1028 2.12741015462929
1029 238 -1.04797969955096
1029 585 -1.04797969955096
1029 1029 2.09595939910191
1030 406 -1.01763678871277
1030 425 -1.01763678871277
1030 1030 2.03527357742553
1031 250 -1.01210480340915
1031 406 -1.01210480340915
1031 1031 2.0242096068183
1032 250 -1.01210480340915
1032 406 -1.01210480340915
1032 1032 2.0242096068183
1033 152 -1.0644836435695
1033 164 -1.0644836435695
1033 1033 2.12896728713901
1034 152 -1.0644836435695
1034 164 -1.0644836435695
1034 1034 2.12896728713901
1035 189 -1.01142826276516
1035 565 -1.01142826276516
1035 1035 2.02285652553032
1036 189 -1.01142826276516
1036 565 -1.01142826276516
1036 1036 2.02285652553032
1037 189 -1.01142826276516
1037 565 -1.01142826276516
1037 1037 2.02285652553032
1038 417 -1.04817140583735
1038 818 -1.04817140583735
