row column Ainv
946 469 -1.07029878412255
946 946 2.1405975682451
947 529 -1.07086717103221
947 608 -1.07086717103221
947 947 2.14173434206441
948 163 -1.01210480340915
948 528 -1.01210480340915
948 948 2.0242096068183
949 245 -1.06730289662417
949 534 -1.06730289662417
949 949 2.13460579324834
950 382 -1.03065497135803
950 471 -1.03065497135803
950 950 2.06130994271605
951 527 -1.07363023516788
951 610 -1.07363023516788
951 951 2.14726047033576
952 41 -1.0094302932286
952 471 -1.0094302932286
952 952 2.01886058645719
953 237 -1.02750797645085
953 467 -1.02750797645085
953 953 2.0550159529017
954 243 -1.0487186257331
954 611 -1.0487186257331
954 954 2.0974372514662
955 278 -1.05293092229461
955 476 -1.05293092229461
955 955 2.10586184458922
956 206 -1.08234293488246
956 478 -1.08234293488246
956 956 2.16468586976493
957 381 -1.03054354897995
957 470 -1.03054354897995
957 957 2.0610870979599
958 158 -1.05660620717453
958 612 -1.05660620717453
958 958 2.11321241434905
959 286 -1.05584018044144
959 529 -1.05584018044144
959 959 2.11168036088287
960 422 -1.03434343434343
960 467 -1.03434343434343
960 960 2.06868686868687
961 299 -1.04797969955096
961 606 -1.04797969955096
961 961 2.09595939910191
962 40 -1.01547949238421
962 605 -1.01547949238421
962 962 2.03095898476843
963 163 -1.01210480340915
963 528 -1.01210480340915
963 963 2.0242096068183
964 382 -1.03065497135803
964 471 -1.03065497135803
964 964 2.06130994271605
965 529 -1.04569823844779
965 604 -1.04569823844779
965 965 2.09139647689558
966 232 -1.06730289662417
966 534 -1.06730289662417
966 966 2.13460579324834
967 152 -1.04053474747154
967 607 -1.04053474747154
967 967 2.08106949494308
968 278 -1.05293092229461
968 476 -1.05293092229461
968 968 2.10586184458922
969 422 -1.0226627486129
969 528 -1.0226627486129
969 969 2.0453254972258
970 468 -1.16245729096686
970 478 -1.16245729096686
970 970 2.32491458193372
971 299 -1.04797969955096
971 606 -1.04797969955096
971 971 2.09595939910191
972 249 -1.07029878412255
972 469 -1.07029878412255
972 972 2.1405975682451
973 275 -1.08323071710151
973 605 -1.08323071710151
973 973 2.16646143420302
974 529 -1.07086717103221
974 608 -1.07086717103221
974 974 2.14173434206441
975 298 -1.03193298482081
975 609 -1.03193298482081
975 975 2.06386596964162
976 245 -1.06730289662417
976 534 -1.06730289662417
976 976 2.13460579324834
977 382 -1.03065497135803
977 471 -1.03065497135803
977 977 2.06130994271605
978 143 -1.05704078258696
978 473 -1.05704078258696
978 978 2.11408156517391
979 527 -1.07363023516788
979 610 -1.07363023516788
979 979 2.14726047033576
980 41 -1.0094302932286
980 471 -1.0094302932286
980 980 2.01886058645719
981 40 -1.0307887100199
981 474 -1.0307887100199
981 981 2.06157742003979
982 468 -1.16245729096686
982 478 -1.16245729096686
982 982 2.32491458193372
983 241 -1.03272979404025
983 530 -1.03272979404025
983 983 2.06545958808049
984 381 -1.03054354897995
984 470 -1.03054354897995
984 984 2.0610870979599
985 180 -1.05361650134242
985 612 -1.05361650134242
985 985 2.10723300268484
986 286 -1.05584018044144
986 529 -1.05584018044144
986 986 2.11168036088287
987 102 -1.02792297165354
987 527 -1.02792297165354
987 987 2.05584594330707
988 299 -1.04797969955096
988 606 -1.04797969955096
988 988 2.09595939910191
989 40 -1.01547949238421
989 605 -1.01547949238421
989 989 2.03095898476843
990 163 -1.01210480340915
990 528 -1.01210480340915
990 990 2.0242096068183
991 382 -1.03065497135803
991 471 -1.03065497135803
991 991 2.06130994271605
992 529 -1.04569823844779
992 604 -1.04569823844779
992 992 2.09139647689558
993 245 -1.06730289662417
993 534 -1.06730289662417
993 993 2.13460579324834
994 152 -1.04053474747154
994 607 -1.04053474747154
994 994 2.08106949494308
995 278 -1.05293092229461
995 476 -1.05293092229461
995 701 0.534583544483202
995 995 2.64044538907242
996 422 -1.0226627486129
996 528 -1.0226627486129
996 996 2.0453254972258
997 468 -1.16245729096686
997 478 -1.16245729096686
997 997 2.32491458193372
998 40 -1.01547949238421
998 605 -1.01547949238421
998 998 2.03095898476843
999 529 -1.07086717103221
999 608 -1.07086717103221
999 999 2.14173434206441
1000 298 -1.03193298482081
1000 609 -1.03193298482081
1000 1000 2.06386596964162
1001 245 -1.06730289662417
1001 534 -1.06730289662417
1001 1001 2.13460579324834
1002 143 -1.05704078258696
1002 473 -1.05704078258696
1002 1002 2.11408156517391
1003 278 -1.05293092229461
1003 476 -1.05293092229461
1003 1003 2.10586184458922
1004 206 -1.08234293488246
1004 478 -1.08234293488246
1004 1004 2.16468586976493
1005 272 -1.0867333825273
1005 467 -1.0867333825273
1005 1005 2.1734667650546
1006 381 -1.03054354897995
1006 470 -1.03054354897995
1006 1006 2.0610870979599
1007 158 -1.05660620717453
1007 612 -1.05660620717453
1007 1007 2.11321241434905
1008 102 -1.02792297165354
1008 527 -1.02792297165354
1008 1008 2.05584594330707
1009 299 -1.04797969955096
1009 606 -1.04797969955096
1009 1009 2.09595939910191
1010 163 -1.01210480340915
1010 528 -1.01210480340915
1010 1010 2.0242096068183
1011 382 -1.03065497135803
1011 471 -1.03065497135803
1011 1011 2.06130994271605
1012 422 -1.0226627486129
1012 528 -1.0226627486129
1012 1012 2.0453254972258
1013 245 -1.06730289662417
1013 534 -1.06730289662417
1013 1013 2.13460579324834
1014 468 -1.16245729096686
1014 478 -1.16245729096686
1014 1014 2.32491458193372
1015 272 -1.0867333825273
1015 467 -1.0867333825273
1015 1015 2.1734667650546
1016 382 -1.03065497135803
1016 471 -1.03065497135803
1016 1016 2.06130994271605
1017 40 -1.01547949238421
1017 45 1
1017 605 -1.01547949238421
1017 823 5.6900114448084
1017 1017 12.3129854222826
1018 152 -1.04053474747154
1018 607 -1.04053474747154
1018 1018 2.61295063002755
1019 42 0.523729180963912
1019 530 -1.04569823844779
1019 604 -1.04569823844779
1019 1019 2.61512565785949
1020 143 -1.03940017525287
1020 700 -1.03940017525287
1020 753 0.530988006668139
1020 1020 2.60978835717387
1021 532 -1.06590982558364
1021 605 -1.06590982558364
1021 702 1.07660763293883
1021 705 1.03148734908766
1021 1021 5.85540164244588
1022 532 -1.06590982558364
1022 605 -1.06590982558364
1022 704 0.524029653380883
1022 705 1.03148734908766
1022 1022 3.68733665363583
1023 152 -1.04053474747154
1023 607 -1.04053474747154
1023 1023 2.62729784925055
1024 40 1.03866814456896
1024 258 -1.06377522034834
1024 608 -1.06377522034834
1024 697 1.62625559752225
1024 1024 14.5647408811886
1025 136 1.03837500396109
1025 152 -1.04053474747154
1025 607 -1.04053474747154
1025 1025 3.11944449890417
1026 144 -1.04969707647768
1026 702 -1.04969707647768
1026 1018 0.531881135084466
1026 1026 5.79529130059237
1027 264 1.074152923807
1027 527 -1.07363023516788
1027 610 -1.07363023516788
1027 1027 3.7726449011667
1028 152 -1.04053474747154
1028 607 -1.04053474747154
1028 1028 2.08106949494308
1029 152 -1.04053474747154
1029 607 -1.04053474747154
1029 1029 2.08106949494308
1030 147 -1.01153168657428
1030 692 -1.01153168657428
1030 1030 2.02306337314855
1031 694 -1.04628881265553
1031 700 -1.04628881265553
1031 1031 2.09257762531107
1032 143 -1.05704078258696
1032 473 -1.05704078258696
1032 1032 2.11408156517391
1033 40 -1.01547949238421
1033 605 -1.01547949238421
1033 1033 2.03095898476843
1034 40 -1.0307887100199
1034 474 -1.0307887100199
1034 1034 2.06157742003979
1035 299 -1.04797969955096
1035 606 -1.04797969955096
1035 1035 2.09595939910191
1036 384 -1.01763678871277
1036 528 -1.01763678871277
1036 1036 2.03527357742553
1037 163 -1.01210480340915
1037 528 -1.01210480340915
1037 1037 2.0242096068183
1038 163 -1.01210480340915
1038 528 -1.01210480340915
1038 1038 2.0242096068183
1039 533 -1.04817140583735
1039 701 -1.04817140583735
1039 1039 2.09634281167469
1040 533 -1.09341931285897
1040 534 -1.09341931285897
1040 1040 2.18683862571794
1041 258 -1.06377522034834
1041 608 -1.06377522034834
1041 1041 2.12755044069667
1042 264 -1.06377522034834
1042 608 -1.06377522034834
1042 1042 2.12755044069667
1043 286 -1.05584018044144
1043 530 -1.05584018044144
1043 1043 2.11168036088287
1044 286 -1.05584018044144
1044 530 -1.05584018044144
1044 1044 2.11168036088287
1045 286 -1.05584018044144
1045 530 -1.05584018044144
1045 1045 2.11168036088287
1046 530 -1.08201904463147
1046 702 -1.08201904463147
1046 1046 2.16403808926294
1047 278 -1.04709749833235
1047 703 -1.04709749833235
1047 1047 2.09419499666471
1048 278 -1.04709749833235
1048 703 -1.04709749833235
1048 1048 2.09419499666471
1049 298 -1.03193298482081
1049 609 -1.03193298482081
1049 1049 2.06386596964162
1050 298 -1.03193298482081
1050 609 -1.03193298482081
1050 1050 2.06386596964162
1051 527 -1.07363023516788
1051 610 -1.07363023516788
1051 1051 2.14726047033576
1052 527 -1.07363023516788
1052 610 -1.07363023516788
1052 1052 2.14726047033576
1053 278 -1.06589032239702
1053 610 -1.06589032239702
1053 1053 2.13178064479403
1054 206 -1.02254008437173
1054 704 -1.02254008437173
1054 1054 2.04508016874345
1055 468 -1.09375462869278
1055 704 -1.09375462869278
1055 1055 2.18750925738557
1056 455 -1.03054354897995
1056 470 -1.03054354897995
1056 1056 2.0610870979599
1057 455 -1.03054354897995
1057 470 -1.03054354897995
1057 1057 2.0610870979599
1058 455 -1.03054354897995
1058 470 -1.03054354897995
1058 1058 2.0610870979599
1059 470 -1.0253116780256
1059 705 -1.0253116780256
1059 1059 2.0506233560512
1060 381 -1.04077022332506
1060 603 -1.04077022332506
1060 1060 2.08154044665012
1061 310 -1.03898203984408
1061 695 -1.03898203984408
1061 1061 2.07796407968816
1062 310 -1.03898203984408
1062 695 -1.03898203984408
1062 1062 2.07796407968816
1063 696 -1.04423407471733
1063 706 -1.04423407471733
1063 1063 2.08846814943465
1064 152 -1.04053474747154
1064 607 -1.04053474747154
1064 1064 2.08106949494308
1065 152 -1.04053474747154
1065 607 -1.04053474747154
1065 1065 2.08106949494308
1066 147 -1.01153168657428
1066 692 -1.01153168657428
1066 1066 2.02306337314855
1067 694 -1.04628881265553
1067 700 -1.04628881265553
1067 1067 2.09257762531107
1068 40 -1.01547949238421
1068 605 -1.01547949238421
1068 1068 2.03095898476843
1069 264 -1.05971466079967
1069 606 -1.05971466079967
1069 1069 2.11942932159933
1070 384 -1.01763678871277
1070 528 -1.01763678871277
1070 1070 2.03527357742553
1071 163 -1.01210480340915
1071 528 -1.01210480340915
1071 1071 2.0242096068183
1072 264 -1.03923535265038
1072 701 -1.03923535265038
1072 1072 2.07847070530076
1073 144 -1.05820353576842
1073 534 -1.05820353576842
1073 1073 2.11640707153684
1074 264 -1.08369867402516
1074 534 -1.08369867402516
1074 1074 2.16739734805031
1075 530 -1.04569823844779
1075 604 -1.04569823844779
1075 1075 2.09139647689558
1076 533 -1.07314017869022
1076 608 -1.07314017869022
1076 1076 2.14628035738044
1077 264 -1.06377522034834
1077 608 -1.06377522034834
1077 1077 2.12755044069667
1078 286 -1.05584018044144
1078 530 -1.05584018044144
1078 1078 2.11168036088287
1079 286 -1.05584018044144
1079 530 -1.05584018044144
1079 1079 2.11168036088287
1080 278 -1.04709749833235
1080 703 -1.04709749833235
1080 1080 2.09419499666471
1081 278 -1.04709749833235
1081 703 -1.04709749833235
1081 1081 2.09419499666471
1082 298 -1.03193298482081
1082 609 -1.03193298482081
1082 1082 2.06386596964162
1083 609 -1.04873121221941
1083 698 -1.04873121221941
1083 1083 2.09746242443882
1084 527 -1.07363023516788
1084 610 -1.07363023516788
1084 1084 2.14726047033576
1085 527 -1.07363023516788
1085 610 -1.07363023516788
1085 1085 2.14726047033576
1086 527 -1.07363023516788
1086 610 -1.07363023516788
1086 1086 2.14726047033576
1087 470 -1.05024589096664
1087 476 -1.05024589096664
1087 1087 2.10049178193327
1088 265 -1.04632639824378
1088 704 -1.04632639824378
1088 1088 2.09265279648755
1089 468 -1.09375462869278
1089 704 -1.09375462869278
1089 1089 2.18750925738557
1090 455 -1.03054354897995
1090 470 -1.03054354897995
1090 1090 2.0610870979599
1091 455 -1.03054354897995
1091 470 -1.03054354897995
1091 1091 2.0610870979599
1092 470 -1.0253116780256
1092 705 -1.0253116780256
1092 1092 2.0506233560512
1093 310 -1.03898203984408
1093 695 -1.03898203984408
1093 1093 2.07796407968816
1094 696 -1.04423407471733
1094 706 -1.04423407471733
1094 1094 2.08846814943465
1095 694 -1.04628881265553
1095 700 -1.04628881265553
1095 1095 2.09257762531107
1096 532 -1.06590982558364
1096 605 -1.06590982558364
1096 1096 2.13181965116728
1097 299 -1.04797969955096
1097 606 -1.04797969955096
1097 1097 2.09595939910191
1098 163 -1.01210480340915
1098 528 -1.01210480340915
1098 1098 2.0242096068183
1099 264 -1.03923535265038
1099 701 -1.03923535265038
1099 1099 2.07847070530076
1100 286 -1.05584018044144
1100 530 -1.05584018044144
1100 1100 2.11168036088287
1101 278 -1.04709749833235
1101 703 -1.04709749833235
1101 1101 2.09419499666471
1102 298 -1.03193298482081
1102 609 -1.03193298482081
1102 1102 2.06386596964162
1103 298 -1.03193298482081
1103 609 -1.03193298482081
1103 1103 2.06386596964162
1104 527 -1.07363023516788
1104 610 -1.07363023516788
1104 1104 2.14726047033576
1105 278 -1.06589032239702
1105 610 -1.06589032239702
1105 1105 2.13178064479403
1106 468 -1.09375462869278
1106 704 -1.09375462869278
1106 1106 2.18750925738557
1107 455 -1.03054354897995
1107 470 -1.03054354897995
1107 1107 2.0610870979599
1108 455 -1.03054354897995
1108 470 -1.03054354897995
1108 1108 2.0610870979599
1109 470 -1.0253116780256
1109 705 -1.0253116780256
1109 1109 2.0506233560512
1110 310 -1.03898203984408
1110 695 -1.03898203984408
1110 1110 3.71076747596374
1111 696 -1.04423407471733
1111 706 -1.04423407471733
1111 1111 2.08846814943465
1112 152 -1.04053474747154
1112 607 -1.04053474747154
1112 1112 2.08106949494308
1113 382 -1.08943640168147
1113 601 -1.08943640168147
1113 1113 2.17887280336293
1114 532 -1.06590982558364
1114 605 -1.06590982558364
1114 1114 2.13181965116728
1115 533 -1.09341931285897
1115 534 -1.09341931285897
1115 1115 2.18683862571794
1116 286 -1.05584018044144
1116 530 -1.05584018044144
1116 1116 2.11168036088287
1117 278 -1.04709749833235
1117 703 -1.04709749833235
1117 1117 2.09419499666471
1118 381 -1.04077022332506
1118 603 -1.04077022332506
1118 1118 2.08154044665012
1119 310 -1.03898203984408
1119 695 -1.03898203984408
1119 1119 2.07796407968816
1120 152 -1.04053474747154
1120 607 -1.04053474747154
1120 1120 2.08106949494308
1121 152 -1.04053474747154
1121 607 -1.04053474747154
1121 705 0.522832434502346
1121 1121 8.4557886399119
1122 258 -1.04057605131747
1122 753 -1.04057605131747
1122 1122 5.86779921886867
1123 265 -1.02980876506545
1123 705 -1.02980876506545
1123 1021 1.61548700925211
1123 1023 0.546228354307468
1123 1123 4.22133289369047
1124 607 -1.07395792151714
1124 697 -1.07395792151714
1124 1124 2.14791584303427
1125 423 -1.03167915873819
1125 692 -1.03167915873819
1125 1125 2.06335831747637
1126 750 -1.05243211125564
1126 752 -1.05243211125564
1126 1126 2.10486422251128
1127 163 -1.01210480340915
1127 528 -1.01210480340915
1127 1127 2.0242096068183
1128 163 -1.01210480340915
1128 528 -1.01210480340915
1128 1128 2.0242096068183
1129 530 -1.04569823844779
1129 604 -1.04569823844779
1129 1129 2.09139647689558
1130 604 -1.05461260253692
1130 751 -1.05461260253692
1130 1130 2.10922520507384
1131 258 -1.04057605131747
1131 753 -1.04057605131747
1131 1131 2.08115210263494
1132 530 -1.08201904463147
1132 702 -1.08201904463147
1132 1132 2.16403808926294
1133 698 -1.041775290901
1133 703 -1.041775290901
1133 1133 2.083550581802
1134 530 -1.08201904463147
1134 702 -1.08201904463147
1134 1134 2.16403808926294
1135 265 -1.04632639824378
1135 704 -1.04632639824378
1135 1135 2.09265279648755
1136 265 -1.04632639824378
1136 704 -1.04632639824378
1136 1136 2.09265279648755
1137 468 -1.07571852994764
1137 705 -1.07571852994764
1137 1137 2.15143705989528
1138 145 -1.03792687031061
1138 754 -1.03792687031061
1138 1138 2.07585374062123
1139 310 -1.05388123815286
1139 696 -1.05388123815286
1139 1139 2.10776247630572
1140 310 -1.03898203984408
1140 695 -1.03898203984408
1140 1140 2.07796407968816
1141 152 -1.04053474747154
1141 607 -1.04053474747154
1141 1141 2.08106949494308
1142 607 -1.07395792151714
1142 697 -1.07395792151714
1142 1142 2.14791584303427
1143 750 -1.05243211125564
1143 752 -1.05243211125564
1143 1143 2.10486422251128
1144 163 -1.01210480340915
1144 528 -1.01210480340915
1144 1144 2.0242096068183
1145 530 -1.04569823844779
1145 604 -1.04569823844779
1145 1145 2.09139647689558
1146 530 -1.04736106116904
1146 753 -1.04736106116904
1146 1146 2.09472212233809
1147 530 -1.08201904463147
1147 702 -1.08201904463147
1147 1147 2.16403808926294
1148 698 -1.041775290901
1148 703 -1.041775290901
1148 1148 2.083550581802
1149 530 -1.08201904463147
1149 702 -1.08201904463147
1149 1149 2.16403808926294
1150 265 -1.04632639824378
1150 704 -1.04632639824378
1150 1150 2.09265279648755
1151 265 -1.04632639824378
1151 704 -1.04632639824378
1151 1151 2.09265279648755
1152 265 -1.02980876506545
1152 705 -1.02980876506545
1152 1152 2.05961753013089
1153 310 -1.05388123815286
1153 696 -1.05388123815286
1153 1153 2.10776247630572
1154 423 -1.03167915873819
1154 692 -1.03167915873819
1154 1154 2.06335831747637
1155 163 -1.01210480340915
1155 528 -1.01210480340915
1155 1155 2.0242096068183
1156 530 -1.04569823844779
1156 604 -1.04569823844779
1156 1156 2.09139647689558
1157 258 -1.04057605131747
1157 753 -1.04057605131747
1157 1157 2.08115210263494
1158 144 -1.04969707647768
1158 702 -1.04969707647768
1158 1158 2.09939415295536
1159 698 -1.041775290901
1159 703 -1.041775290901
1159 1159 2.083550581802
1160 265 -1.04632639824378
1160 704 -1.04632639824378
1160 1160 2.09265279648755
1161 310 -1.03898203984408
1161 695 -1.03898203984408
1161 1161 2.07796407968816
1162 152 -1.04053474747154
1162 607 -1.04053474747154
1162 1162 2.08106949494308
1163 530 -1.04569823844779
1163 604 -1.04569823844779
1163 1163 2.09139647689558
1164 258 -1.04057605131747
1164 753 -1.04057605131747
1164 1164 2.08115210263494
1165 698 -1.041775290901
1165 703 -1.041775290901
1165 1165 2.083550581802
1166 468 -1.09375462869278
1166 704 -1.09375462869278
1166 1166 2.18750925738557
1167 43 -1.02254008437173
1167 699 -1.02254008437173
1167 752 0.514142931672243
1167 1167 2.5592231004157
1168 44 1.03828915024396
1168 46 2.5957228756099
1168 751 -1.05630391947488
1168 753 -1.05630391947488
1168 1168 19.6305323214848
1169 468 -1.07571852994764
1169 528 2.14865746816949
1169 705 -1.07571852994764
1169 934 1.11906477085114
1169 1169 13.6392577320365
1170 163 -1.01210480340915
1170 528 -1.01210480340915
1170 1170 2.0242096068183
1171 163 -1.01210480340915
1171 528 -1.01210480340915
1171 1171 2.0242096068183
1172 751 -1.05630391947488
1172 753 -1.05630391947488
1172 1172 2.11260783894976
1173 468 -1.07571852994764
1173 705 -1.07571852994764
1173 1173 2.15143705989528
1174 43 -1.02254008437173
1174 699 -1.02254008437173
1174 1174 2.04508016874345
1175 163 -1.01210480340915
1175 528 -1.01210480340915
1175 1175 2.0242096068183
1176 43 -1.02254008437173
1176 699 -1.02254008437173
1176 1176 2.04508016874345
1177 43 -1.02254008437173
1177 699 -1.02254008437173
1177 1177 2.04508016874345
1178 40 -1.02828586334449
1178 44 1
1178 752 -1.02828586334449
1178 1178 6.08635276134682
1179 43 -1.02627102553111
1179 696 -1.02627102553111
1179 1179 10.3662676255364
1180 40 -1.02828586334449
1180 695 4.04854816882593
1180 752 -1.02828586334449
1180 1121 1.55756250594163
1180 1178 2.5
1180 1180 11.183396831889
1181 43 -1.02627102553111
1181 696 -1.02627102553111
1181 1181 2.05254205106221
1182 43 -1.02627102553111
1182 696 -1.02627102553111
1182 1182 2.05254205106221
1183 43 -1.02627102553111
1183 696 -1.02627102553111
1183 1183 2.05254205106221
1184 40 -1.02828586334449
1184 752 -1.02828586334449
1184 1184 2.05657172668897
1185 43 -1.02627102553111
1185 696 -1.02627102553111
1185 1185 2.05254205106221
1186 292 -1.05669990889962
1186 816 -1.05669990889962
1186 1186 2.11339981779924
1187 310 -1.08599504528017
1187 816 -1.08599504528017
1187 1187 2.17199009056035
1188 206 -1.02077320034228
1188 822 -1.02077320034228
1188 1188 2.04154640068455
1189 531 -1.06948987449576
1189 822 -1.06948987449576
1189 1189 2.13897974899153
1190 136 -1.03454753541971
1190 823 -1.03454753541971
1190 1190 2.06909507083942
1191 206 -1.02077320034228
1191 822 -1.02077320034228
1191 1191 2.04154640068455
1192 531 -1.06948987449576
1192 822 -1.06948987449576
1192 1192 2.13897974899153
1193 136 -1.03454753541971
1193 823 -1.03454753541971
1193 1193 2.06909507083942
1194 206 -1.02077320034228
1194 822 -1.02077320034228
1194 1194 2.04154640068455
1195 136 -1.03454753541971
1195 823 -1.03454753541971
1195 1195 2.06909507083942
1196 206 -1.02077320034228
1196 822 -1.02077320034228
1196 1196 2.04154640068455
1197 601 -1.13039147411338
1197 859 -1.13039147411338
1197 1024 4.37763497512318
1197 1197 10.5099306760784
1198 284 -1.07056322756779
1198 534 1.11133650653346
1198 604 1.59646453522422
1198 701 1.06462522527096
1198 851 -1.07056322756779
1198 1198 5.91355272216422
1199 310 -1.06139231216945
1199 608 1.07970552998784
1199 854 -1.06139231216945
1199 1199 3.20249015432674
1200 43 2.6241507477224
1200 241 -1.02574195826702
1200 253 1.14075964625415
1200 820 -1.02574195826702
1200 1200 6.37142078682164
1201 286 -1.04853720412345
1201 820 -1.04853720412345
1201 1024 3.25131611654279
1201 1201 14.6288442558792
1202 274 -1.05116080441806
1202 753 4.26848819050691
1202 856 -1.05116080441806
1202 1027 0.551231507023947
1202 1202 6.92204130636699
1203 44 4.63425777697462
1203 378 -1.07423738259544
1203 705 2.07401019425253
1203 858 -1.07423738259544
1203 1203 10.43418605437
1204 380 -1.0731863084248
1204 823 -1.0731863084248
1204 1197 3.87151275272851
1204 1201 6.57168925923702
1204 1204 12.5895746288151
1205 532 -1.08091815202679
1205 856 -1.08091815202679
1205 1205 2.16183630405359
1206 601 -1.13039147411338
1206 859 -1.13039147411338
1206 1206 2.26078294822676
1207 144 -1.02373406907971
1207 857 -1.02373406907971
1207 1207 2.04746813815942
1208 425 -1.0415962634387
1208 849 -1.0415962634387
1208 1208 2.08319252687739
1209 426 -1.08594780785968
1209 850 -1.08594780785968
1209 1209 2.17189561571937
1210 380 -1.0731863084248
1210 823 -1.0731863084248
1210 1210 2.14637261684959
1211 274 -1.05116080441806
1211 856 -1.05116080441806
1211 1211 2.10232160883613
1212 601 -1.13039147411338
1212 859 -1.13039147411338
1212 1212 2.26078294822676
1213 378 -1.07423738259544
1213 858 -1.07423738259544
1213 1213 2.14847476519088
1214 426 -1.08594780785968
1214 850 -1.08594780785968
1214 1214 2.17189561571937
1215 144 -1.02373406907971
1215 857 -1.02373406907971
1215 1215 2.04746813815942
1216 532 -1.08091815202679
1216 856 -1.08091815202679
1216 1216 2.16183630405359
1217 286 -1.04853720412345
1217 820 -1.04853720412345
1217 1217 2.0970744082469
1218 601 -1.13039147411338
1218 859 -1.13039147411338
1218 1218 2.26078294822676
1219 310 -1.06139231216945
1219 854 -1.06139231216945
1219 1219 2.12278462433889
1220 144 -1.02373406907971
1220 857 -1.02373406907971
1220 1220 2.04746813815942
1221 425 -1.0415962634387
1221 849 -1.0415962634387
1221 1221 2.08319252687739
1222 426 -1.08594780785968
1222 850 -1.08594780785968
1222 1222 2.17189561571937
1223 380 -1.0731863084248
1223 823 -1.0731863084248
1223 1223 2.14637261684959
1224 274 -1.05116080441806
1224 856 -1.05116080441806
1224 1224 2.10232160883613
1225 284 -1.07056322756779
1225 851 -1.07056322756779
1225 1225 2.14112645513557
1226 426 -1.07851892079812
1226 861 -1.07851892079812
1226 1226 2.15703784159624
1227 532 -1.08091815202679
1227 856 -1.08091815202679
1227 1227 2.16183630405359
1228 286 -1.04853720412345
1228 820 -1.04853720412345
1228 1228 2.0970744082469
1229 144 -1.02373406907971
1229 857 -1.02373406907971
1229 1229 2.04746813815942
1230 241 -1.02574195826702
1230 820 -1.02574195826702
1230 1230 2.05148391653404
1231 286 -1.04853720412345
1231 820 -1.04853720412345
1231 1231 2.0970744082469
1232 601 -1.13039147411338
1232 859 -1.13039147411338
1232 1232 2.26078294822676
1233 378 -1.07423738259544
1233 858 -1.07423738259544
1233 1233 2.14847476519088
1234 426 -1.07851892079812
1234 861 -1.07851892079812
1234 1234 2.15703784159624
1235 136 -1.05669990889962
1235 823 5.33190142621203
1235 859 -1.05669990889962
1235 1024 0.535379456193971
1235 1026 3.16401601255255
1235 1235 15.4245030162562
1236 852 -1.06786593016245
1236 935 -1.06786593016245
1236 1236 3.82773805340941
1237 454 -1.07351042668051
1237 754 0.538252973394726
1237 853 -1.07351042668051
1237 1237 2.68527382675574
1238 421 -1.06137189962184
1238 823 -1.06137189962184
1238 1238 2.12274379924368
1239 476 -1.067535429223
1239 696 1.62589248334427
1239 821 -1.067535429223
1239 1200 0.555026476311059
1239 1239 4.31598981810133
1240 852 -1.06786593016245
1240 935 -1.06786593016245
1240 1240 2.13573186032491
1241 453 -1.06346234591816
1241 935 -1.06346234591816
1241 1241 2.12692469183632
1242 693 -1.04754312248123
1242 823 -1.04754312248123
1242 1242 2.09508624496247
1243 421 -1.06137189962184
1243 823 -1.06137189962184
1243 1243 2.12274379924368
1244 473 -1.10179605483678
1244 853 -1.10179605483678
1244 1244 2.20359210967356
1245 474 -1.06370507731465
1245 930 -1.06370507731465
1245 1245 2.12741015462929
1246 701 -1.0691670889664
1246 995 -1.0691670889664
1246 1246 2.13833417793281
1247 476 -1.067535429223
1247 821 -1.067535429223
1247 1247 2.135070858446
1248 381 -1.0604155394985
1248 931 -1.0604155394985
1248 1248 2.120831078997
1249 381 -1.0604155394985
1249 931 -1.0604155394985
1249 1249 2.120831078997
1250 706 -1.05160778524486
1250 854 -1.05160778524486
1250 1250 2.10321557048972
1251 136 -1.05669990889962
1251 859 -1.05669990889962
1251 1251 2.11339981779924
1252 693 -1.04754312248123
1252 823 -1.04754312248123
1252 1252 2.09508624496247
1253 473 -1.10179605483678
1253 853 -1.10179605483678
1253 1253 2.20359210967356
1254 474 -1.06370507731465
1254 930 -1.06370507731465
1254 1254 2.12741015462929
1255 474 -1.06370507731465
1255 930 -1.06370507731465
1255 1255 2.12741015462929
1256 476 -1.067535429223
1256 821 -1.067535429223
1256 1256 2.135070858446
1257 381 -1.0604155394985
1257 931 -1.0604155394985
1257 1257 2.120831078997
1258 706 -1.05160778524486
1258 854 -1.05160778524486
1258 1258 2.10321557048972
1259 852 -1.06786593016245
1259 935 -1.06786593016245
1259 1259 2.13573186032491
1260 693 -1.04754312248123
1260 823 -1.04754312248123
1260 1260 2.09508624496247
1261 421 -1.06137189962184
1261 823 -1.06137189962184
1261 1261 2.12274379924368
1262 474 -1.06370507731465
1262 930 -1.06370507731465
1262 1262 2.12741015462929
1263 476 -1.067535429223
1263 821 -1.067535429223
1263 1263 2.135070858446
1264 706 -1.05160778524486
1264 854 -1.05160778524486
1264 1264 2.10321557048972
1265 474 -1.06370507731465
1265 930 -1.06370507731465
1265 1265 2.12741015462929
1266 476 -1.067535429223
1266 821 -1.067535429223
1266 1266 2.135070858446
1267 823 -1.03454753541971
1267 1017 -1.03454753541971
1267 1169 4.88169555046032
1267 1267 12.8201196208455
1268 704 -1.04805930676177
1268 1022 -1.04805930676177
1268 1268 5.36703899437255
1269 136 -1.03837500396109
1269 1024 0.550834360327251
1269 1025 -1.03837500396109
1269 1269 5.31289549888553
1270 163 0.515278611123806
