row column Ainv
153 153 3.65411408379606
154 97 -1
154 128 -1
154 154 2
155 138 -1.01085883514314
155 141 -1.01085883514314
155 155 2.02171767028628
156 95 -1.00097751710655
156 97 1.02451225612806
156 111 1.54916792738275
156 142 -1.00097751710655
156 156 4.57563521772392
157 34 3.58579289644822
157 95 -1.00097751710655
157 142 -1.00097751710655
157 157 5.58774793066132
158 95 -1.00097751710655
158 142 -1.00097751710655
158 158 2.52030481907769
159 95 -1.00097751710655
159 142 -1.00097751710655
159 159 3.05221144446951
160 95 -1.00097751710655
160 106 1.64190272581507
160 142 -1.00097751710655
160 160 3.64385776002817
161 95 -1.00097751710655
161 113 1.03696202531646
161 142 -1.00097751710655
161 161 3.03891705952955
162 95 -1.00097751710655
162 142 -1.00097751710655
162 159 1.05025641025641
162 162 4.61308791318974
163 143 -1.02837057494351
163 144 -1.02837057494351
163 163 2.59343757114654
164 145 -1.05867149134143
164 147 -1.05867149134143
164 164 2.11734298268286
165 136 -1.02246630054918
165 146 -1.02246630054918
165 165 2.04493260109835
166 35 1.01160780439615
166 111 -1.03277861825517
166 156 -1.03277861825517
166 166 3.07716504090649
167 104 3.23965199050883
167 111 -1.03277861825517
167 112 0.505803902198074
167 156 -1.03277861825517
167 158 0.518349784864591
167 167 6.32936291408184
168 34 -1.02451225612806
168 157 -1.02451225612806
168 168 2.54902451225613
169 34 -1.02451225612806
169 134 1.5
169 157 -1.02451225612806
169 169 5.09661810064643
170 159 -1.05025641025641
170 162 -1.05025641025641
170 170 2.73451947634441
171 159 -1.05025641025641
171 162 -1.05025641025641
171 171 2.71728740265406
172 113 -1.03696202531646
172 161 -1.03696202531646
172 162 1.56087646872023
172 172 3.63480051935314
173 34 -1.02451225612806
173 157 -1.02451225612806
173 168 0.5
173 173 2.54902451225613
174 34 -1.02451225612806
174 157 -1.02451225612806
174 169 0.5
174 174 2.54902451225613
175 33 0.5
175 34 -1.02451225612806
175 124 0.5
175 157 -1.02451225612806
175 175 3.04902451225613
176 33 0.50542941757157
176 97 -1.02451225612806
176 156 -1.02451225612806
176 176 2.5544539298277
177 111 -1.03277861825517
177 130 0.505803902198074
177 156 -1.03277861825517
177 177 2.57136113870841
178 34 -1.02451225612806
178 127 1
178 157 -1.02451225612806
178 178 3.55064719304726
179 97 -1.02451225612806
179 156 -1.02451225612806
179 179 2.55711853942229
180 34 -1.02451225612806
180 112 2
180 157 -1.02451225612806
180 180 4.04902451225613
181 96 1.01530643861932
181 113 -1.03696202531646
181 161 -1.03696202531646
181 181 3.08923048925223
182 106 -1.09460181721005
182 160 -1.09460181721005
182 182 5.32981636638729
183 106 -1.09460181721005
183 160 -1.09460181721005
183 183 3.21738866881792
184 106 -1.09460181721005
184 137 1.52456575682382
184 160 -1.09460181721005
184 184 3.71376939124392
185 35 -1.01160780439615
185 118 1.52079207920792
185 166 -1.01160780439615
185 185 5.04887573037362
186 112 -1.01160780439615
186 119 1.01922239502333
186 167 -1.01160780439615
186 179 0.50809402716616
186 186 3.55053203098178
187 35 -1.01160780439615
187 121 1.52079207920792
187 140 2
187 166 -1.01160780439615
187 187 6.08412768536291
188 115 0.548216556247072
188 135 0.540119997362695
188 158 -1.03669956972918
188 167 -1.03669956972918
188 170 0.634006655831592
188 187 0.540119997362695
188 188 4.33586234626242
189 112 -1
189 141 1.01417517796348
189 178 0.501622680791133
189 180 -1
189 189 5.54478827845678
190 38 1.00378317940235
190 127 -1
190 178 -1
190 190 3.00378317940235
191 104 -1.07988399683628
191 167 -1.07988399683628
191 191 3.16789007095535
192 151 0.564595609772907
192 162 -1.04058431248015
192 172 -1.04058431248015
192 192 2.64576423473321
193 168 -1
193 173 -1
193 193 2.61334581188582
194 121 0.508875188296865
194 127 -1
194 146 0.507613898656918
194 178 -1
194 194 4.53701046823507
195 104 -1.07988399683628
195 167 -1.07988399683628
195 195 4.29744868908026
196 33 -1.01085883514314
196 132 0.5
196 176 -1.01085883514314
196 196 2.52171767028628
197 33 -1
197 175 -1
197 191 1.0081220772828
197 197 3.0081220772828
198 108 1.01977748385591
198 124 -1
198 175 -1
198 198 4.53361397152858
199 112 -1
199 180 -1
199 185 1.5048680423734
199 194 1.00705318315227
199 199 5.52060188796487
200 104 -1.07988399683628
200 167 -1.07988399683628
200 195 0.50818858560794
200 200 2.6679565792805
201 104 -1.07988399683628
201 130 0.504061038641398
201 167 -1.07988399683628
201 201 2.66382903231395
202 112 -1
202 180 -1
202 182 2.549324702807
202 202 5.57856057896063
203 96 -1.01530643861932
203 181 -1.01530643861932
203 203 2.55511067635829
204 36 0.501622680791133
204 112 -1
204 140 3.51135876553793
204 180 -1
204 204 6.01298144632907
205 104 -1.07988399683628
205 167 -1.07988399683628
205 205 2.69341944198464
206 97 0.573388395044446
206 169 -1
206 174 -1
206 206 2.57338839504445
207 104 -1.07988399683628
207 167 -1.07988399683628
207 207 5.7509385225727
208 96 -1.01530643861932
208 181 -1.01530643861932
208 194 0.513468198129025
208 208 2.54408107536767
209 96 0.510412934780916
209 117 0.517637394752223
209 130 -1.01160780439615
209 147 0.531197821258936
209 177 -1.01160780439615
209 209 6.23019675630106
210 148 0.545933157842125
210 162 -1.04058431248015
210 172 -1.04058431248015
210 210 2.62710178280243
211 107 1.10096428451433
211 153 1.65411408379606
211 162 -1.04058431248015
211 172 -1.04058431248015
211 211 4.8362469932707
212 134 -1
212 169 -1
212 212 2
213 134 -1
213 169 -1
213 213 2
214 134 -1
214 169 -1
214 214 2
215 137 -1.01637717121588
215 184 -1.01637717121588
215 215 3.08492997826467
216 137 -1.01637717121588
216 184 -1.01637717121588
216 216 2.03275434243176
217 137 -1.01637717121588
217 184 -1.01637717121588
217 217 3.07082192408637
218 118 -1.01386138613861
218 141 0.516072131663911
218 185 -1.01386138613861
218 218 4.09426462990005
219 115 -1.09643311249414
219 188 -1.09643311249414
219 193 0.613345811885821
219 219 4.97285474442002
220 171 0.616774582141244
220 187 -1.08023999472539
220 188 -1.08023999472539
220 220 2.77725457159203
221 121 -1.01386138613861
221 163 0.53669642125952
221 187 -1.01386138613861
221 221 4.13673334434824
222 183 1.02818503439782
222 191 -1.0081220772828
222 197 -1.0081220772828
222 209 0.516368965544411
222 219 0.536542633754963
222 222 5.13978523763014
223 120 2.17222406363938
223 178 -1.00324536158227
223 189 -1.00324536158227
223 209 1.09410841583332
223 223 5.27282320263723
224 97 0.510412934780916
224 121 -1.01386138613861
224 187 -1.01386138613861
224 224 4.64399755164736
225 182 -1.0197298811228
225 202 -1.0197298811228
225 225 4.63999148717715
226 118 -1.01386138613861
226 185 -1.01386138613861
226 209 0.521268811046419
226 226 2.54899158332365
227 97 0.505277441539517
227 132 -1
227 196 -1
227 227 3.03935399664143
228 143 1.05271950396762
228 179 -1.01618805433232
228 186 -1.01618805433232
228 228 3.08509561263226
229 108 -1.01977748385591
229 130 1.02621277128809
229 135 0.513106385644045
229 198 -1.01977748385591
229 229 4.11415573842785
230 150 1.04331767889835
230 182 -1.0197298811228
230 202 -1.0197298811228
230 230 3.60704604320567
231 125 0.580231611006835
231 182 0.591288029160201
231 195 -1.01637717121588
231 200 -1.01637717121588
231 231 3.2042739825988
232 130 -1.0081220772828
232 201 -1.0081220772828
232 225 2.60053172493155
232 232 4.61677587949714
233 131 1.22597451186718
233 146 -1.01522779731384
233 194 -1.01522779731384
233 233 3.25643010649485
234 185 -1.00324536158227
234 199 -1.00324536158227
234 207 1.01899260664391
234 218 0.515986804292542
234 234 4.05616726771326
235 38 -1.00378317940235
235 189 1.5048680423734
235 190 -1.00378317940235
235 207 0.504061038641398
235 218 0.510412934780916
235 235 4.52690837460041
236 38 -1.00378317940235
236 139 0.5
236 190 -1.00378317940235
236 236 2.5075663588047
237 140 -1.00324536158227
237 204 -1.00324536158227
237 237 3.03961938343615
238 135 -1.08023999472539
238 152 0.514617311482619
238 188 -1.08023999472539
238 238 2.6750973009334
239 185 -1.00324536158227
239 199 -1.00324536158227
239 209 0.515986804292542
239 239 3.06115909905004
240 36 -1.00324536158227
240 204 -1.00324536158227
240 240 3.58066075134336
241 140 -1.00324536158227
241 204 -1.00324536158227
241 241 2.53048057294001
242 96 -1.02082586956183
242 198 1.51383648767267
242 199 1.0086806624392
242 209 -1.02082586956183
242 242 4.56416888923553
243 194 -1.02693639625805
243 203 0.524497799119648
243 208 -1.02693639625805
243 221 1.04673374860246
243 243 3.62510434023821
244 170 -1.26801331166318
244 188 -1.26801331166318
244 244 2.53602662332637
245 191 -1.0081220772828
245 197 -1.0081220772828
245 245 2.01624415456559
246 151 -1.12919121954581
246 192 -1.12919121954581
246 222 0.531458437235177
246 246 2.78984087632681
247 119 -1.01922239502333
247 186 -1.01922239502333
247 247 2.56697796853629
248 117 -1.03527478950445
248 131 0.613644450270604
248 169 0.528183884330824
248 209 -1.03527478950445
248 227 0.534076555101908
248 248 4.31272827370998
249 121 -1.01775037659373
249 169 0.519409704059473
249 194 -1.01775037659373
249 249 2.55491045724693
250 107 -1.10096428451433
250 207 0.537938733296122
250 211 -1.10096428451433
250 250 2.73986730232478
251 118 -1.01386138613861
251 185 -1.01386138613861
251 251 2.02772277227723
252 119 -1.01922239502333
252 149 0.523391952976504
252 186 -1.01922239502333
252 218 0.524069986885456
252 252 5.17507594575946
253 108 -1.01977748385591
253 139 0.513106385644045
253 198 -1.01977748385591
253 253 2.55266135335586
254 185 -1.00324536158227
254 199 -1.00324536158227
254 254 2.00649072316453
255 140 -1.00324536158227
255 204 -1.00324536158227
255 255 2.00649072316453
256 140 -1.00324536158227
256 204 -1.00324536158227
256 256 2.00649072316453
257 182 -1.0197298811228
257 202 -1.0197298811228
257 257 2.0394597622456
258 107 -1.10096428451433
258 211 -1.10096428451433
258 258 2.20192856902866
259 97 0.507845978596945
259 141 -1.01417517796348
259 189 -1.01417517796348
259 259 3.58725031338887
260 147 -1.06239564251787
260 209 -1.06239564251787
260 260 4.20385542700065
261 148 -1.09186631568425
261 210 -1.09186631568425
261 261 2.7203257855809
262 138 1.01180303065391
262 140 -1.00324536158227
262 204 -1.00324536158227
262 207 1.53017815031871
262 262 4.54847190413716
263 121 -1.01386138613861
263 187 -1.01386138613861
263 237 1.03312866027162
263 263 3.06085143254885
264 140 -1
264 187 -1
264 264 3.07976834803813
265 97 -1.14677679008889
265 206 -1.14677679008889
265 260 2.07906414196491
265 265 4.37261772214269
266 182 -1.0197298811228
266 202 -1.0197298811228
266 266 2.0394597622456
267 182 -1.0197298811228
267 202 -1.0197298811228
267 267 4.14656744348457
268 140 -1
268 187 -1
268 222 0.510986012132175
268 268 2.51098601213218
269 130 0.509843124594003
269 153 -1.10274272253071
269 211 -1.10274272253071
269 267 1.04573578161713
269 269 3.76106435127255
270 141 -1.01417517796348
270 189 -1.01417517796348
270 270 2.02835035592696
271 140 -1.00324536158227
271 204 -1.00324536158227
271 259 0.513935287567245
271 271 2.52042601073178
272 194 -1.00705318315227
272 199 -1.00705318315227
272 272 2.55708027023437
273 194 -1.00705318315227
273 199 -1.00705318315227
273 273 2.01410636630453
274 140 -1
274 187 -1
274 274 2
275 153 -1.10274272253071
275 211 -1.10274272253071
275 275 2.20548544506142
276 153 -1.10274272253071
276 211 -1.10274272253071
276 276 2.74224065840167
277 140 -1.00324536158227
277 204 -1.00324536158227
277 277 2.00649072316453
278 140 -1
278 187 -1
278 278 2
279 171 -1.23354916428249
279 195 1.62949210979976
279 220 -1.23354916428249
279 279 4.09659043836474
280 119 1.03807072427038
280 125 -1.16046322201367
280 219 1.63010007379095
280 231 -1.16046322201367
280 280 4.98909724208867
281 182 -1.1825760583204
281 231 -1.1825760583204
281 248 0.566273804997753
281 264 1.07976834803813
281 281 6.29273947110079
282 143 -1.05271950396762
282 228 -1.05271950396762
282 282 2.10543900793523
283 189 -1.00324536158227
283 234 0.514697133612269
283 235 -1.00324536158227
283 283 2.5211878567768
284 139 -1
284 236 -1
284 284 2
285 183 -1.02818503439782
285 222 -1.02818503439782
285 285 2.05637006879564
286 136 0.528520391293478
286 143 -1.05271950396762
286 228 -1.05271950396762
286 286 2.63395939922871
287 39 0.515394355009948
287 120 -1.08611203181969
287 223 -1.08611203181969
287 287 2.68761841864933
288 131 -1.22597451186718
288 233 -1.22597451186718
288 239 0.538681571592964
288 288 2.99063059532733
289 120 -1.08611203181969
289 223 -1.08611203181969
289 224 2.10586184458922
289 289 4.8118536228401
290 163 -1.07339284251904
290 221 -1.07339284251904
290 290 2.14678568503808
291 148 0.545932020900626
291 218 -1.03197360858508
291 234 -1.03197360858508
291 281 1.74368593645029
291 291 4.35356517452108
292 135 -1.02621277128809
292 189 0.524122377328764
292 229 -1.02621277128809
292 292 2.57654791990494
293 183 -1.02818503439782
293 222 -1.02818503439782
293 293 2.05637006879564
294 131 -1.22597451186718
294 233 -1.22597451186718
294 294 2.45194902373436
295 139 -1.02621277128809
295 253 -1.02621277128809
295 295 2.58924066016012
296 218 -1.02082586956183
296 235 -1.02082586956183
296 296 2.57881610616603
297 225 -1.04021268997262
297 232 -1.04021268997262
297 297 2.60327449916914
298 202 0.516364897020123
298 225 -1.04021268997262
298 232 -1.04021268997262
298 247 0.528533178489629
298 298 3.64817257467889
299 193 -1.22669162377164
299 219 -1.22669162377164
299 299 2.45338324754329
300 152 -1.02923462296524
300 238 -1.02923462296524
300 300 3.65733398430594
301 150 -1.04331767889835
301 230 -1.04331767889835
301 301 2.0866353577967
302 205 0.533651448312084
302 207 -1.07587746659224
302 240 1.05820353576842
302 250 -1.07587746659224
302 302 4.29927817053173
303 189 -1.00324536158227
303 235 -1.00324536158227
303 303 2.00649072316453
304 203 -1.0489955982393
304 243 -1.0489955982393
304 304 2.09799119647859
305 120 -1.08611203181969
305 223 -1.08611203181969
305 305 2.17222406363938
306 221 -1.04673374860246
306 243 -1.04673374860246
306 306 2.09346749720492
307 222 -1.06291687447035
307 246 -1.06291687447035
307 307 2.12583374894071
308 120 -1.08611203181969
308 223 -1.08611203181969
308 308 2.17222406363938
309 131 -1.22728890054121
309 248 -1.22728890054121
309 309 2.45457780108242
310 169 -1.03881940811895
310 249 -1.03881940811895
310 310 2.07763881623789
311 209 -1.04253762209284
311 226 -1.04253762209284
311 311 3.21546671829905
312 150 -1.04331767889835
312 230 -1.04331767889835
312 312 2.0866353577967
313 237 -1.03312866027162
313 263 -1.03312866027162
313 313 2.06625732054324
314 207 -1.02011876687914
314 262 -1.02011876687914
314 297 0.522849119223896
314 298 0.522849119223896
314 314 3.61809061728081
315 39 0.507739746192107
315 207 -1.02011876687914
315 262 -1.02011876687914
315 300 1.59886473837546
315 315 4.14684201832585
316 227 -1.06815311020382
316 241 0.523989849775478
316 248 -1.06815311020382
316 316 2.66029607018311
317 143 2.60133686867885
317 225 -1.04021268997262
317 232 -1.04021268997262
317 317 4.68176224862409
318 97 -1.01569195719389
318 215 0.531887610174169
318 259 -1.01569195719389
318 318 2.56327152456195
319 149 -1.04678390595301
319 240 0.515966492410405
319 252 -1.04678390595301
319 319 2.60953430431642
320 141 -1.03214426332782
320 218 -1.03214426332782
320 295 0.536815117583939
320 320 2.60110364423958
321 209 -1.03197360858508
321 239 -1.03197360858508
321 321 2.06394721717017
322 207 -1.02011876687914
322 262 -1.02011876687914
322 322 2.04023753375828
323 189 -1.00324536158227
323 235 -1.00324536158227
323 323 2.00649072316453
324 260 -1.03953207098245
324 265 -1.03953207098245
324 324 2.07906414196491
325 198 -1.00922432511511
325 242 -1.00922432511511
325 325 2.01844865023022
326 207 -1.01899260664391
326 234 -1.01899260664391
326 326 2.03798521328783
327 209 -1.03273793108882
327 222 -1.03273793108882
327 327 2.06547586217764
328 207 -1.01899260664391
328 234 -1.01899260664391
328 328 2.03798521328783
329 225 -1.04021268997262
329 232 -1.04021268997262
329 329 2.08042537994524
330 225 -1.04021268997262
330 232 -1.04021268997262
330 330 2.08042537994524
331 97 -1.01055488307903
331 227 -1.01055488307903
331 331 2.02110976615807
332 207 -1.0081220772828
332 235 -1.0081220772828
332 332 5.18442664798772
333 199 -1.0086806624392
333 242 -1.0086806624392
333 333 3.06490444735964
334 222 -1.02197202426435
334 268 -1.02197202426435
334 334 2.0439440485287
335 199 -1.0086806624392
335 242 -1.0086806624392
335 252 1.55847305976612
335 335 9.78130000344022
336 40 0.513135512765553
336 221 -1.04673374860246
336 243 -1.04673374860246
336 336 3.15115402553514
337 219 -1.07308526750993
337 222 -1.07308526750993
337 337 2.14617053501985
338 198 -1.00922432511511
338 242 -1.00922432511511
338 338 2.01844865023022
339 40 0.511270042185864
339 209 -1.09410841583332
339 223 -1.09410841583332
339 339 2.6994868738525
340 130 -1.02621277128809
340 136 0.519700087626434
340 229 -1.02621277128809
340 340 2.57212563020261
341 198 -1.00922432511511
341 242 -1.00922432511511
341 341 2.55303219471343
342 137 0.524848538238839
342 259 -1.02787057513449
342 271 -1.02787057513449
342 342 3.11889350497723
343 130 -1.01968624918801
343 269 -1.01968624918801
343 343 2.03937249837601
344 209 -1.09410841583332
344 217 0.523163199121888
344 223 -1.09410841583332
344 344 3.23540968416941
345 97 -1.02082586956183
345 217 0.514904382532724
345 224 -1.02082586956183
345 281 0.537859264973819
345 345 4.644405284281
346 260 -1.03953207098245
346 265 -1.03953207098245
346 346 2.07906414196491
347 169 -1.05636776866165
347 248 -1.05636776866165
347 347 2.1127355373233
348 130 -1.02621277128809
348 229 -1.02621277128809
348 348 2.05242554257618
349 138 -1.01180303065391
349 262 -1.01180303065391
349 349 2.02360606130783
350 218 -1.04813997377091
350 252 -1.04813997377091
350 350 2.09627994754182
351 138 -1.01180303065391
351 262 -1.01180303065391
351 351 2.54982211693565
352 267 -1.04573578161713
352 269 -1.04573578161713
352 352 2.6196235229717
353 39 1.02828586334449
353 237 -1.03312866027162
353 263 -1.03312866027162
353 351 0.52621605562782
353 353 4.13490217118779
354 215 0.520288025658736
354 260 -1.03953207098245
354 265 -1.03953207098245
354 352 0.528151959737439
354 354 4.19462617498781
355 267 -1.04573578161713
355 269 -1.04573578161713
355 355 2.09147156323426
356 260 -1.03953207098245
356 265 -1.03953207098245
356 356 2.07906414196491
357 195 -1.08632807319984
357 279 -1.08632807319984
357 357 2.17265614639968
358 202 0.512870979133509
358 230 0.524268602061724
358 239 -1.07736314318593
358 288 -1.07736314318593
358 358 3.19186586756709
359 119 -1.03807072427038
359 280 -1.03807072427038
359 289 0.5337677146115
359 359 2.60990916315227
360 189 -1.04824475465753
360 292 -1.04824475465753
360 360 2.09648950931506
361 119 -1.03807072427038
361 261 0.536593154212399
361 267 1.06137189962184
361 280 -1.03807072427038
361 333 1.04754312248123
361 361 7.82529223111537
362 281 -1.16245729096686
362 291 -1.16245729096686
362 362 2.32491458193372
363 247 -1.05706635697926
363 272 0.542973903929842
363 298 -1.05706635697926
363 363 2.65710661788836
364 219 -1.0867333825273
364 229 0.535281613783894
364 280 -1.0867333825273
364 364 2.70874837883849
365 264 -1.07976834803813
365 281 -1.07976834803813
365 365 2.69346966115748
366 224 -1.05293092229461
366 276 0.536755213340254
366 289 -1.05293092229461
366 366 2.64261705792948
367 148 -1.09186404180125
367 252 0.530696156084723
367 291 -1.09186404180125
367 367 2.71442423968723
368 219 -1.0867333825273
368 280 -1.0867333825273
368 368 2.1734667650546
369 221 0.525580402209032
369 281 -1.16245729096686
369 291 -1.16245729096686
369 369 2.85049498414275
370 264 -1.07976834803813
370 281 -1.07976834803813
370 370 2.15953669607625
371 195 -1.08632807319984
371 259 0.53711869129772
371 279 -1.08632807319984
371 371 2.7097748376974
372 130 0.52834995444981
372 195 -1.08632807319984
372 279 -1.08632807319984
372 311 1.13039147411338
372 372 3.83139757496287
373 248 -1.13254760999551
373 281 -1.13254760999551
373 373 2.26509521999101
374 240 -1.05820353576842
374 302 -1.05820353576842
374 374 2.11640707153684
375 224 -1.05293092229461
375 289 -1.05293092229461
375 375 2.10586184458922
376 281 -1.16245729096686
376 291 -1.16245729096686
376 376 2.32491458193372
377 240 -1.05820353576842
377 302 -1.05820353576842
377 377 2.11640707153684
378 234 -1.02939426722454
378 283 -1.02939426722454
378 378 2.05878853444908
379 300 -1.06590982558364
379 315 -1.06590982558364
379 379 2.13181965116728
380 240 -1.03193298482081
380 319 -1.03193298482081
380 380 2.06386596964162
381 297 -1.04569823844779
381 314 -1.04569823844779
